LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
JPN,CPI,TOT,AGRWTH,M,2015-03,2.3,
JPN,CPI,TOT,AGRWTH,M,2015-04,0.6,
JPN,CPI,TOT,AGRWTH,M,2015-05,0.5,
JPN,CPI,TOT,AGRWTH,M,2015-06,0.4,
JPN,CPI,TOT,AGRWTH,M,2015-07,0.2,
JPN,CPI,TOT,AGRWTH,M,2015-08,0.2,
JPN,CPI,TOT,AGRWTH,M,2015-09,0.0,
JPN,CPI,TOT,AGRWTH,M,2015-10,0.3,
JPN,CPI,TOT,AGRWTH,M,2015-11,0.3,
JPN,CPI,TOT,AGRWTH,M,2015-12,0.2,
JPN,CPI,TOT,AGRWTH,M,2016-01,-0.1,
JPN,CPI,TOT,AGRWTH,M,2016-02,0.2,
JPN,CPI,TOT,AGRWTH,M,2016-03,0.0,
JPN,CPI,TOT,AGRWTH,M,2016-04,-0.3,
JPN,CPI,TOT,AGRWTH,M,2016-05,-0.5,
JPN,CPI,TOT,AGRWTH,M,2016-06,-0.4,
JPN,CPI,TOT,AGRWTH,M,2016-07,-0.4,
JPN,CPI,TOT,AGRWTH,M,2016-08,-0.5,
JPN,CPI,TOT,AGRWTH,M,2016-09,-0.5,
JPN,CPI,TOT,AGRWTH,M,2016-10,0.1,
JPN,CPI,TOT,AGRWTH,M,2016-11,0.5,
JPN,CPI,TOT,AGRWTH,M,2016-12,0.3,
JPN,CPI,TOT,AGRWTH,M,2017-01,0.4,
JPN,CPI,TOT,AGRWTH,M,2017-02,0.3,
JPN,CPI,TOT,AGRWTH,M,2017-03,0.2,
JPN,CPI,TOT,AGRWTH,M,2017-04,0.4,
JPN,CPI,TOT,AGRWTH,M,2017-05,0.4,
JPN,CPI,TOT,AGRWTH,M,2017-06,0.4,
JPN,CPI,TOT,AGRWTH,M,2017-07,0.4,
JPN,CPI,TOT,AGRWTH,M,2017-08,0.7,
JPN,CPI,TOT,AGRWTH,M,2017-09,0.7,
JPN,CPI,TOT,AGRWTH,M,2017-10,0.2,
JPN,CPI,TOT,AGRWTH,M,2017-11,0.6,
JPN,CPI,TOT,AGRWTH,M,2017-12,1.0,
JPN,CPI,TOT,AGRWTH,M,2018-01,1.4,
JPN,CPI,TOT,AGRWTH,M,2018-02,1.5,
JPN,CPI,TOT,AGRWTH,M,2018-03,1.1,
JPN,CPI,TOT,AGRWTH,M,2018-04,0.6,
JPN,CPI,TOT,AGRWTH,M,2018-05,0.7,
JPN,CPI,TOT,AGRWTH,M,2018-06,0.7,
JPN,CPI,TOT,AGRWTH,M,2018-07,0.9,
JPN,CPI,TOT,AGRWTH,M,2018-08,1.3,
JPN,CPI,TOT,AGRWTH,M,2018-09,1.2,
JPN,CPI,TOT,AGRWTH,M,2018-10,1.4,
JPN,CPI,TOT,AGRWTH,M,2018-11,0.8,
JPN,CPI,TOT,AGRWTH,M,2018-12,0.3,
JPN,CPI,TOT,AGRWTH,M,2019-01,0.2,
JPN,CPI,TOT,AGRWTH,M,2019-02,0.2,
JPN,CPI,TOT,AGRWTH,M,2019-03,0.5,
JPN,CPI,TOT,AGRWTH,M,2019-04,0.9,
JPN,CPI,TOT,AGRWTH,M,2019-05,0.7,
JPN,CPI,TOT,AGRWTH,M,2019-06,0.7,
JPN,CPI,TOT,AGRWTH,M,2019-07,0.5,
JPN,CPI,TOT,AGRWTH,M,2019-08,0.3,
JPN,CPI,TOT,AGRWTH,M,2019-09,0.2,
JPN,CPI,TOT,AGRWTH,M,2019-10,0.2,
JPN,CPI,TOT,AGRWTH,M,2019-11,0.5,
JPN,CPI,TOT,AGRWTH,M,2019-12,0.8,
JPN,CPI,TOT,AGRWTH,M,2020-01,0.7,
JPN,CPI,TOT,AGRWTH,M,2020-02,0.4,
JPN,CPI,TOT,AGRWTH,M,2020-03,0.4,
JPN,CPI,TOT,AGRWTH,M,2020-04,0.1,
JPN,CPI,TOT,AGRWTH,M,2020-05,0.1,
JPN,CPI,TOT,AGRWTH,M,2020-06,0.1,
JPN,CPI,TOT,AGRWTH,M,2020-07,0.3,
JPN,CPI,TOT,AGRWTH,M,2020-08,0.2,
JPN,CPI,TOT,AGRWTH,M,2020-09,0.0,
JPN,CPI,TOT,AGRWTH,M,2020-10,-0.4,
JPN,CPI,TOT,AGRWTH,M,2020-11,-0.9,
JPN,CPI,TOT,AGRWTH,M,2020-12,-1.2,
JPN,CPI,TOT,AGRWTH,M,2021-01,-0.7,
JPN,CPI,TOT,AGRWTH,M,2021-02,-0.5,
JPN,CPI,TOT,AGRWTH,M,2021-03,-0.4,
JPN,CPI,TOT,AGRWTH,M,2021-04,-1.1,
JPN,CPI,TOT,AGRWTH,M,2021-05,-0.8,
JPN,CPI,TOT,AGRWTH,M,2021-06,-0.5,
JPN,CPI,TOT,AGRWTH,M,2021-07,-0.3,
JPN,CPI,TOT,AGRWTH,M,2021-08,-0.4,
JPN,CPI,TOT,AGRWTH,M,2021-09,0.2,
JPN,CPI,TOT,AGRWTH,M,2021-10,0.1,
JPN,CPI,TOT,AGRWTH,M,2021-11,0.6,
JPN,CPI,TOT,AGRWTH,M,2021-12,0.8,
GBR,CPI,TOT,AGRWTH,M,1969-11,5.367009,
GBR,CPI,TOT,AGRWTH,M,1969-12,4.672897,
GBR,CPI,TOT,AGRWTH,M,1970-01,4.957397,
GBR,CPI,TOT,AGRWTH,M,1970-02,4.930663,
GBR,CPI,TOT,AGRWTH,M,1970-03,5.14198,
GBR,CPI,TOT,AGRWTH,M,1970-04,5.618831,
GBR,CPI,TOT,AGRWTH,M,1970-05,6.08365,
GBR,CPI,TOT,AGRWTH,M,1970-06,5.904618,
GBR,CPI,TOT,AGRWTH,M,1970-07,6.66162,
GBR,CPI,TOT,AGRWTH,M,1970-08,6.828528,
GBR,CPI,TOT,AGRWTH,M,1970-09,7.034796,
GBR,CPI,TOT,AGRWTH,M,1970-10,7.357358,
GBR,CPI,TOT,AGRWTH,M,1970-11,7.865169,
GBR,CPI,TOT,AGRWTH,M,1970-12,7.886905,
GBR,CPI,TOT,AGRWTH,M,1971-01,8.487085,
GBR,CPI,TOT,AGRWTH,M,1971-02,8.516887,
GBR,CPI,TOT,AGRWTH,M,1971-03,8.759124,
GBR,CPI,TOT,AGRWTH,M,1971-04,9.417686,
GBR,CPI,TOT,AGRWTH,M,1971-05,9.820788,
GBR,CPI,TOT,AGRWTH,M,1971-06,10.29307,
GBR,CPI,TOT,AGRWTH,M,1971-07,10.14904,
GBR,CPI,TOT,AGRWTH,M,1971-08,10.2983,
GBR,CPI,TOT,AGRWTH,M,1971-09,9.893993,
GBR,CPI,TOT,AGRWTH,M,1971-10,9.370629,
GBR,CPI,TOT,AGRWTH,M,1971-11,9.236111,
GBR,CPI,TOT,AGRWTH,M,1971-12,9.034483,
GBR,CPI,TOT,AGRWTH,M,1972-01,8.163265,
GBR,CPI,TOT,AGRWTH,M,1972-02,8.11908,
GBR,CPI,TOT,AGRWTH,M,1972-03,7.583893,
GBR,CPI,TOT,AGRWTH,M,1972-04,6.30749,
GBR,CPI,TOT,AGRWTH,M,1972-05,6.13577,
GBR,CPI,TOT,AGRWTH,M,1972-06,6.092029,
GBR,CPI,TOT,AGRWTH,M,1972-07,5.798969,
GBR,CPI,TOT,AGRWTH,M,1972-08,6.567933,
GBR,CPI,TOT,AGRWTH,M,1972-09,7.009646,
GBR,CPI,TOT,AGRWTH,M,1972-10,7.86445,
GBR,CPI,TOT,AGRWTH,M,1972-11,7.628735,
GBR,CPI,TOT,AGRWTH,M,1972-12,7.653384,
GBR,CPI,TOT,AGRWTH,M,1973-01,7.735849,
GBR,CPI,TOT,AGRWTH,M,1973-02,7.884856,
GBR,CPI,TOT,AGRWTH,M,1973-03,8.172177,
GBR,CPI,TOT,AGRWTH,M,1973-04,9.208899,
GBR,CPI,TOT,AGRWTH,M,1973-05,9.471095,
GBR,CPI,TOT,AGRWTH,M,1973-06,9.285278,
GBR,CPI,TOT,AGRWTH,M,1973-07,9.439708,
GBR,CPI,TOT,AGRWTH,M,1973-08,8.882175,
GBR,CPI,TOT,AGRWTH,M,1973-09,9.254807,
GBR,CPI,TOT,AGRWTH,M,1973-10,9.899229,
GBR,CPI,TOT,AGRWTH,M,1973-11,10.33668,
GBR,CPI,TOT,AGRWTH,M,1973-12,10.57579,
GBR,CPI,TOT,AGRWTH,M,1974-01,11.96731,
GBR,CPI,TOT,AGRWTH,M,1974-02,13.1442,
GBR,CPI,TOT,AGRWTH,M,1974-03,13.4872,
GBR,CPI,TOT,AGRWTH,M,1974-04,15.16684,
GBR,CPI,TOT,AGRWTH,M,1974-05,15.94202,
GBR,CPI,TOT,AGRWTH,M,1974-06,16.53807,
GBR,CPI,TOT,AGRWTH,M,1974-07,17.08659,
GBR,CPI,TOT,AGRWTH,M,1974-08,16.86815,
GBR,CPI,TOT,AGRWTH,M,1974-09,17.10561,
GBR,CPI,TOT,AGRWTH,M,1974-10,17.10766,
GBR,CPI,TOT,AGRWTH,M,1974-11,18.28351,
GBR,CPI,TOT,AGRWTH,M,1974-12,19.13613,
GBR,CPI,TOT,AGRWTH,M,1975-01,19.9,
GBR,CPI,TOT,AGRWTH,M,1975-02,19.86234,
GBR,CPI,TOT,AGRWTH,M,1975-03,21.1501,
GBR,CPI,TOT,AGRWTH,M,1975-04,21.67766,
GBR,CPI,TOT,AGRWTH,M,1975-05,25.0,
GBR,CPI,TOT,AGRWTH,M,1975-06,26.12696,
GBR,CPI,TOT,AGRWTH,M,1975-07,26.25342,
GBR,CPI,TOT,AGRWTH,M,1975-08,26.86703,
GBR,CPI,TOT,AGRWTH,M,1975-09,26.57658,
GBR,CPI,TOT,AGRWTH,M,1975-10,25.88339,
GBR,CPI,TOT,AGRWTH,M,1975-11,25.17361,
GBR,CPI,TOT,AGRWTH,M,1975-12,24.89307,
GBR,CPI,TOT,AGRWTH,M,1976-01,23.35279,
GBR,CPI,TOT,AGRWTH,M,1976-02,22.88761,
GBR,CPI,TOT,AGRWTH,M,1976-03,21.15849,
GBR,CPI,TOT,AGRWTH,M,1976-04,18.90008,
GBR,CPI,TOT,AGRWTH,M,1976-05,15.39033,
GBR,CPI,TOT,AGRWTH,M,1976-06,13.78556,
GBR,CPI,TOT,AGRWTH,M,1976-07,12.85199,
GBR,CPI,TOT,AGRWTH,M,1976-08,13.7832,
GBR,CPI,TOT,AGRWTH,M,1976-09,14.30605,
GBR,CPI,TOT,AGRWTH,M,1976-10,14.73684,
GBR,CPI,TOT,AGRWTH,M,1976-11,14.9792,
GBR,CPI,TOT,AGRWTH,M,1976-12,15.06849,
GBR,CPI,TOT,AGRWTH,M,1977-01,16.56525,
GBR,CPI,TOT,AGRWTH,M,1977-02,16.22163,
GBR,CPI,TOT,AGRWTH,M,1977-03,16.73307,
GBR,CPI,TOT,AGRWTH,M,1977-04,17.45928,
GBR,CPI,TOT,AGRWTH,M,1977-05,17.07474,
GBR,CPI,TOT,AGRWTH,M,1977-06,17.69231,
GBR,CPI,TOT,AGRWTH,M,1977-07,17.59437,
GBR,CPI,TOT,AGRWTH,M,1977-08,16.52997,
GBR,CPI,TOT,AGRWTH,M,1977-09,15.62889,
GBR,CPI,TOT,AGRWTH,M,1977-10,14.06728,
GBR,CPI,TOT,AGRWTH,M,1977-11,13.02774,
GBR,CPI,TOT,AGRWTH,M,1977-12,12.14286,
GBR,CPI,TOT,AGRWTH,M,1978-01,9.918794,
GBR,CPI,TOT,AGRWTH,M,1978-02,9.477312,
GBR,CPI,TOT,AGRWTH,M,1978-03,9.101252,
GBR,CPI,TOT,AGRWTH,M,1978-04,7.931226,
GBR,CPI,TOT,AGRWTH,M,1978-05,7.705008,
GBR,CPI,TOT,AGRWTH,M,1978-06,7.407407,
GBR,CPI,TOT,AGRWTH,M,1978-07,7.780196,
GBR,CPI,TOT,AGRWTH,M,1978-08,7.958852,
GBR,CPI,TOT,AGRWTH,M,1978-09,7.808293,
GBR,CPI,TOT,AGRWTH,M,1978-10,7.828418,
GBR,CPI,TOT,AGRWTH,M,1978-11,8.057631,
GBR,CPI,TOT,AGRWTH,M,1978-12,8.386412,
GBR,CPI,TOT,AGRWTH,M,1979-01,9.340369,
GBR,CPI,TOT,AGRWTH,M,1979-02,9.601259,
GBR,CPI,TOT,AGRWTH,M,1979-03,9.801877,
GBR,CPI,TOT,AGRWTH,M,1979-04,10.07194,
GBR,CPI,TOT,AGRWTH,M,1979-05,10.32192,
GBR,CPI,TOT,AGRWTH,M,1979-06,11.35903,
GBR,CPI,TOT,AGRWTH,M,1979-07,15.64866,
GBR,CPI,TOT,AGRWTH,M,1979-08,15.79739,
GBR,CPI,TOT,AGRWTH,M,1979-09,16.48352,
GBR,CPI,TOT,AGRWTH,M,1979-10,17.15564,
GBR,CPI,TOT,AGRWTH,M,1979-11,17.38272,
GBR,CPI,TOT,AGRWTH,M,1979-12,17.238,
GBR,CPI,TOT,AGRWTH,M,1980-01,18.38803,
GBR,CPI,TOT,AGRWTH,M,1980-02,19.10005,
GBR,CPI,TOT,AGRWTH,M,1980-03,19.75309,
GBR,CPI,TOT,AGRWTH,M,1980-04,21.75537,
GBR,CPI,TOT,AGRWTH,M,1980-05,21.90829,
GBR,CPI,TOT,AGRWTH,M,1980-06,20.99271,
GBR,CPI,TOT,AGRWTH,M,1980-07,16.93584,
GBR,CPI,TOT,AGRWTH,M,1980-08,16.28411,
GBR,CPI,TOT,AGRWTH,M,1980-09,15.86621,
GBR,CPI,TOT,AGRWTH,M,1980-10,15.40747,
GBR,CPI,TOT,AGRWTH,M,1980-11,15.31342,
GBR,CPI,TOT,AGRWTH,M,1980-12,15.12114,
GBR,CPI,TOT,AGRWTH,M,1981-01,13.04525,
GBR,CPI,TOT,AGRWTH,M,1981-02,12.45981,
GBR,CPI,TOT,AGRWTH,M,1981-03,12.60904,
GBR,CPI,TOT,AGRWTH,M,1981-04,12.03988,
GBR,CPI,TOT,AGRWTH,M,1981-05,11.74012,
GBR,CPI,TOT,AGRWTH,M,1981-06,11.32857,
GBR,CPI,TOT,AGRWTH,M,1981-07,10.89959,
GBR,CPI,TOT,AGRWTH,M,1981-08,11.47114,
GBR,CPI,TOT,AGRWTH,M,1981-09,11.39896,
GBR,CPI,TOT,AGRWTH,M,1981-10,11.69548,
GBR,CPI,TOT,AGRWTH,M,1981-11,11.96644,
GBR,CPI,TOT,AGRWTH,M,1981-12,12.04644,
GBR,CPI,TOT,AGRWTH,M,1982-01,12.00865,
GBR,CPI,TOT,AGRWTH,M,1982-02,11.0436,
GBR,CPI,TOT,AGRWTH,M,1982-03,10.35211,
GBR,CPI,TOT,AGRWTH,M,1982-04,9.411362,
GBR,CPI,TOT,AGRWTH,M,1982-05,9.486569,
GBR,CPI,TOT,AGRWTH,M,1982-06,9.161595,
GBR,CPI,TOT,AGRWTH,M,1982-07,8.717604,
GBR,CPI,TOT,AGRWTH,M,1982-08,7.951888,
GBR,CPI,TOT,AGRWTH,M,1982-09,7.275747,
GBR,CPI,TOT,AGRWTH,M,1982-10,6.848864,
GBR,CPI,TOT,AGRWTH,M,1982-11,6.25611,
GBR,CPI,TOT,AGRWTH,M,1982-12,5.408031,
GBR,CPI,TOT,AGRWTH,M,1983-01,4.92595,
GBR,CPI,TOT,AGRWTH,M,1983-02,5.342774,
GBR,CPI,TOT,AGRWTH,M,1983-03,4.626675,
GBR,CPI,TOT,AGRWTH,M,1983-04,4.003754,
GBR,CPI,TOT,AGRWTH,M,1983-05,3.695652,
GBR,CPI,TOT,AGRWTH,M,1983-06,3.654382,
GBR,CPI,TOT,AGRWTH,M,1983-07,4.179566,
GBR,CPI,TOT,AGRWTH,M,1983-08,4.611575,
GBR,CPI,TOT,AGRWTH,M,1983-09,5.140911,
GBR,CPI,TOT,AGRWTH,M,1983-10,4.992296,
GBR,CPI,TOT,AGRWTH,M,1983-11,4.84514,
GBR,CPI,TOT,AGRWTH,M,1983-12,5.3149,
GBR,CPI,TOT,AGRWTH,M,1984-01,5.124271,
GBR,CPI,TOT,AGRWTH,M,1984-02,5.102353,
GBR,CPI,TOT,AGRWTH,M,1984-03,5.245502,
GBR,CPI,TOT,AGRWTH,M,1984-04,5.172932,
GBR,CPI,TOT,AGRWTH,M,1984-05,5.121294,
GBR,CPI,TOT,AGRWTH,M,1984-06,5.13893,
GBR,CPI,TOT,AGRWTH,M,1984-07,4.457652,
GBR,CPI,TOT,AGRWTH,M,1984-08,4.970414,
GBR,CPI,TOT,AGRWTH,M,1984-09,4.712813,
GBR,CPI,TOT,AGRWTH,M,1984-10,4.989727,
GBR,CPI,TOT,AGRWTH,M,1984-11,4.942966,
GBR,CPI,TOT,AGRWTH,M,1984-12,4.57993,
GBR,CPI,TOT,AGRWTH,M,1985-01,5.020432,
GBR,CPI,TOT,AGRWTH,M,1985-02,5.395821,
GBR,CPI,TOT,AGRWTH,M,1985-03,6.088751,
GBR,CPI,TOT,AGRWTH,M,1985-04,6.949566,
GBR,CPI,TOT,AGRWTH,M,1985-05,7.003049,
GBR,CPI,TOT,AGRWTH,M,1985-06,6.953605,
GBR,CPI,TOT,AGRWTH,M,1985-07,6.85084,
GBR,CPI,TOT,AGRWTH,M,1985-08,6.190601,
GBR,CPI,TOT,AGRWTH,M,1985-09,5.870531,
GBR,CPI,TOT,AGRWTH,M,1985-10,5.43997,
GBR,CPI,TOT,AGRWTH,M,1985-11,5.446579,
GBR,CPI,TOT,AGRWTH,M,1985-12,5.644866,
GBR,CPI,TOT,AGRWTH,M,1986-01,5.482456,
GBR,CPI,TOT,AGRWTH,M,1986-02,5.114254,
GBR,CPI,TOT,AGRWTH,M,1986-03,4.202586,
GBR,CPI,TOT,AGRWTH,M,1986-04,3.059072,
GBR,CPI,TOT,AGRWTH,M,1986-05,2.731092,
GBR,CPI,TOT,AGRWTH,M,1986-06,2.515723,
GBR,CPI,TOT,AGRWTH,M,1986-07,2.415966,
GBR,CPI,TOT,AGRWTH,M,1986-08,2.408377,
GBR,CPI,TOT,AGRWTH,M,1986-09,3.039832,
GBR,CPI,TOT,AGRWTH,M,1986-10,3.033473,
GBR,CPI,TOT,AGRWTH,M,1986-11,3.54536,
GBR,CPI,TOT,AGRWTH,M,1986-12,3.75,
GBR,CPI,TOT,AGRWTH,M,1987-01,3.950104,
GBR,CPI,TOT,AGRWTH,M,1987-02,3.933748,
GBR,CPI,TOT,AGRWTH,M,1987-03,4.033092,
GBR,CPI,TOT,AGRWTH,M,1987-04,4.19652,
GBR,CPI,TOT,AGRWTH,M,1987-05,4.192229,
GBR,CPI,TOT,AGRWTH,M,1987-06,4.192229,
GBR,CPI,TOT,AGRWTH,M,1987-07,4.410256,
GBR,CPI,TOT,AGRWTH,M,1987-08,4.396728,
GBR,CPI,TOT,AGRWTH,M,1987-09,4.170906,
GBR,CPI,TOT,AGRWTH,M,1987-10,4.467005,
GBR,CPI,TOT,AGRWTH,M,1987-11,4.128902,
GBR,CPI,TOT,AGRWTH,M,1987-12,3.714859,
GBR,CPI,TOT,AGRWTH,M,1988-01,3.3,B
GBR,CPI,TOT,AGRWTH,M,1988-02,3.107825,
GBR,CPI,TOT,AGRWTH,M,1988-03,3.340723,
GBR,CPI,TOT,AGRWTH,M,1988-04,3.42073,
GBR,CPI,TOT,AGRWTH,M,1988-05,3.751535,
GBR,CPI,TOT,AGRWTH,M,1988-06,4.183834,
GBR,CPI,TOT,AGRWTH,M,1988-07,4.286175,
GBR,CPI,TOT,AGRWTH,M,1988-08,4.626928,
GBR,CPI,TOT,AGRWTH,M,1988-09,4.750591,
GBR,CPI,TOT,AGRWTH,M,1988-10,4.883745,
GBR,CPI,TOT,AGRWTH,M,1988-11,5.01561,
GBR,CPI,TOT,AGRWTH,M,1988-12,5.117271,
GBR,CPI,TOT,AGRWTH,M,1989-01,5.7,
GBR,CPI,TOT,AGRWTH,M,1989-02,5.8,
GBR,CPI,TOT,AGRWTH,M,1989-03,5.9,
GBR,CPI,TOT,AGRWTH,M,1989-04,5.6,
GBR,CPI,TOT,AGRWTH,M,1989-05,5.9,
GBR,CPI,TOT,AGRWTH,M,1989-06,5.8,
GBR,CPI,TOT,AGRWTH,M,1989-07,5.7,
GBR,CPI,TOT,AGRWTH,M,1989-08,5.5,
GBR,CPI,TOT,AGRWTH,M,1989-09,5.7,
GBR,CPI,TOT,AGRWTH,M,1989-10,5.8,
GBR,CPI,TOT,AGRWTH,M,1989-11,5.7,
GBR,CPI,TOT,AGRWTH,M,1989-12,5.8,
GBR,CPI,TOT,AGRWTH,M,1990-01,5.9,
GBR,CPI,TOT,AGRWTH,M,1990-02,6.3,
GBR,CPI,TOT,AGRWTH,M,1990-03,6.2,
GBR,CPI,TOT,AGRWTH,M,1990-04,7.7,
GBR,CPI,TOT,AGRWTH,M,1990-05,8.2,
GBR,CPI,TOT,AGRWTH,M,1990-06,8.2,
GBR,CPI,TOT,AGRWTH,M,1990-07,8.2,
GBR,CPI,TOT,AGRWTH,M,1990-08,8.9,
GBR,CPI,TOT,AGRWTH,M,1990-09,9.2,
GBR,CPI,TOT,AGRWTH,M,1990-10,9.2,
GBR,CPI,TOT,AGRWTH,M,1990-11,9.2,
GBR,CPI,TOT,AGRWTH,M,1990-12,9.2,
GBR,CPI,TOT,AGRWTH,M,1991-01,8.6,
GBR,CPI,TOT,AGRWTH,M,1991-02,8.2,
GBR,CPI,TOT,AGRWTH,M,1991-03,8.3,
GBR,CPI,TOT,AGRWTH,M,1991-04,8.0,
GBR,CPI,TOT,AGRWTH,M,1991-05,7.5,
GBR,CPI,TOT,AGRWTH,M,1991-06,7.7,
GBR,CPI,TOT,AGRWTH,M,1991-07,7.5,
GBR,CPI,TOT,AGRWTH,M,1991-08,7.5,
GBR,CPI,TOT,AGRWTH,M,1991-09,6.9,
GBR,CPI,TOT,AGRWTH,M,1991-10,6.5,
GBR,CPI,TOT,AGRWTH,M,1991-11,6.5,
GBR,CPI,TOT,AGRWTH,M,1991-12,6.5,
GBR,CPI,TOT,AGRWTH,M,1992-01,6.2,
GBR,CPI,TOT,AGRWTH,M,1992-02,6.3,
GBR,CPI,TOT,AGRWTH,M,1992-03,6.2,
GBR,CPI,TOT,AGRWTH,M,1992-04,5.2,
GBR,CPI,TOT,AGRWTH,M,1992-05,5.1,
GBR,CPI,TOT,AGRWTH,M,1992-06,4.6,
GBR,CPI,TOT,AGRWTH,M,1992-07,4.5,
GBR,CPI,TOT,AGRWTH,M,1992-08,3.7,
GBR,CPI,TOT,AGRWTH,M,1992-09,3.7,
GBR,CPI,TOT,AGRWTH,M,1992-10,3.5,
GBR,CPI,TOT,AGRWTH,M,1992-11,3.3,
GBR,CPI,TOT,AGRWTH,M,1992-12,3.2,
GBR,CPI,TOT,AGRWTH,M,1993-01,3.0,
GBR,CPI,TOT,AGRWTH,M,1993-02,3.1,
GBR,CPI,TOT,AGRWTH,M,1993-03,3.2,
GBR,CPI,TOT,AGRWTH,M,1993-04,2.6,
GBR,CPI,TOT,AGRWTH,M,1993-05,2.3,
GBR,CPI,TOT,AGRWTH,M,1993-06,2.2,
GBR,CPI,TOT,AGRWTH,M,1993-07,2.3,
GBR,CPI,TOT,AGRWTH,M,1993-08,2.6,
GBR,CPI,TOT,AGRWTH,M,1993-09,2.7,
GBR,CPI,TOT,AGRWTH,M,1993-10,2.4,
GBR,CPI,TOT,AGRWTH,M,1993-11,2.1,
GBR,CPI,TOT,AGRWTH,M,1993-12,2.3,
GBR,CPI,TOT,AGRWTH,M,1994-01,2.6,
GBR,CPI,TOT,AGRWTH,M,1994-02,2.4,
GBR,CPI,TOT,AGRWTH,M,1994-03,2.2,
GBR,CPI,TOT,AGRWTH,M,1994-04,2.4,
GBR,CPI,TOT,AGRWTH,M,1994-05,2.4,
GBR,CPI,TOT,AGRWTH,M,1994-06,2.3,
GBR,CPI,TOT,AGRWTH,M,1994-07,2.1,
GBR,CPI,TOT,AGRWTH,M,1994-08,2.2,
GBR,CPI,TOT,AGRWTH,M,1994-09,1.9,
GBR,CPI,TOT,AGRWTH,M,1994-10,1.8,
GBR,CPI,TOT,AGRWTH,M,1994-11,2.1,
GBR,CPI,TOT,AGRWTH,M,1994-12,2.2,
GBR,CPI,TOT,AGRWTH,M,1995-01,2.4,
GBR,CPI,TOT,AGRWTH,M,1995-02,2.3,
GBR,CPI,TOT,AGRWTH,M,1995-03,2.4,
GBR,CPI,TOT,AGRWTH,M,1995-04,2.3,
GBR,CPI,TOT,AGRWTH,M,1995-05,2.6,
GBR,CPI,TOT,AGRWTH,M,1995-06,2.7,
GBR,CPI,TOT,AGRWTH,M,1995-07,2.8,
GBR,CPI,TOT,AGRWTH,M,1995-08,2.7,
GBR,CPI,TOT,AGRWTH,M,1995-09,3.0,
GBR,CPI,TOT,AGRWTH,M,1995-10,3.0,
GBR,CPI,TOT,AGRWTH,M,1995-11,2.9,
GBR,CPI,TOT,AGRWTH,M,1995-12,3.1,
GBR,CPI,TOT,AGRWTH,M,1996-01,2.9,
GBR,CPI,TOT,AGRWTH,M,1996-02,3.0,
GBR,CPI,TOT,AGRWTH,M,1996-03,3.0,
GBR,CPI,TOT,AGRWTH,M,1996-04,2.8,
GBR,CPI,TOT,AGRWTH,M,1996-05,2.8,
GBR,CPI,TOT,AGRWTH,M,1996-06,2.8,
GBR,CPI,TOT,AGRWTH,M,1996-07,2.7,
GBR,CPI,TOT,AGRWTH,M,1996-08,2.7,
GBR,CPI,TOT,AGRWTH,M,1996-09,2.7,
GBR,CPI,TOT,AGRWTH,M,1996-10,3.0,
GBR,CPI,TOT,AGRWTH,M,1996-11,3.1,
GBR,CPI,TOT,AGRWTH,M,1996-12,2.8,
GBR,CPI,TOT,AGRWTH,M,1997-01,2.6,
GBR,CPI,TOT,AGRWTH,M,1997-02,2.4,
GBR,CPI,TOT,AGRWTH,M,1997-03,2.2,
GBR,CPI,TOT,AGRWTH,M,1997-04,2.1,
GBR,CPI,TOT,AGRWTH,M,1997-05,2.1,
GBR,CPI,TOT,AGRWTH,M,1997-06,2.1,
GBR,CPI,TOT,AGRWTH,M,1997-07,2.4,
GBR,CPI,TOT,AGRWTH,M,1997-08,2.3,
GBR,CPI,TOT,AGRWTH,M,1997-09,2.2,
GBR,CPI,TOT,AGRWTH,M,1997-10,2.2,
GBR,CPI,TOT,AGRWTH,M,1997-11,2.1,
GBR,CPI,TOT,AGRWTH,M,1997-12,1.9,
GBR,CPI,TOT,AGRWTH,M,1998-01,1.8,
GBR,CPI,TOT,AGRWTH,M,1998-02,1.8,
GBR,CPI,TOT,AGRWTH,M,1998-03,1.9,
GBR,CPI,TOT,AGRWTH,M,1998-04,2.1,
GBR,CPI,TOT,AGRWTH,M,1998-05,2.2,
GBR,CPI,TOT,AGRWTH,M,1998-06,1.9,
GBR,CPI,TOT,AGRWTH,M,1998-07,1.7,
GBR,CPI,TOT,AGRWTH,M,1998-08,1.6,
GBR,CPI,TOT,AGRWTH,M,1998-09,1.7,
GBR,CPI,TOT,AGRWTH,M,1998-10,1.6,
GBR,CPI,TOT,AGRWTH,M,1998-11,1.7,
GBR,CPI,TOT,AGRWTH,M,1998-12,1.9,
GBR,CPI,TOT,AGRWTH,M,1999-01,2.0,
GBR,CPI,TOT,AGRWTH,M,1999-02,1.9,
GBR,CPI,TOT,AGRWTH,M,1999-03,2.1,
GBR,CPI,TOT,AGRWTH,M,1999-04,2.0,
GBR,CPI,TOT,AGRWTH,M,1999-05,1.7,
GBR,CPI,TOT,AGRWTH,M,1999-06,1.8,
GBR,CPI,TOT,AGRWTH,M,1999-07,1.7,
GBR,CPI,TOT,AGRWTH,M,1999-08,1.6,
GBR,CPI,TOT,AGRWTH,M,1999-09,1.6,
GBR,CPI,TOT,AGRWTH,M,1999-10,1.5,
