description,type,name,year,region_s,price
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2016.0,Yorkshire & Humber,3.1800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2016.0,North West,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2016.0,North,3.29
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2016.0,Wales,3.3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2016.0,Scotland,3.23
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2016.0,Northern Ireland,2.8099999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,London,5.3499999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,South East,5.3499999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,South West,5.21
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,East Anglia,5.3499999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,East Midlands,5.3499999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,West Midlands,5.3299999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,Yorkshire & Humber,5.29
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,North West,5.29
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,North,5.4099998
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,Wales,5.25
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,Scotland,5.3499999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2016.0,Northern Ireland,5.1300001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,London,22.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,South East,23.0
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,South West,18.129999
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,East Anglia,18.1
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,East Midlands,16.0
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,West Midlands,18.6
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,Yorkshire & Humber,14.275
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,North West,16.5
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,North,15.0
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,Wales,16.0
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,Scotland,16.200001
COAL-HOUSEHOLD BEST QUAL 50KG,Presents,Coal,2016.0,Northern Ireland,16.200001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,London,0.93000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,South East,0.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,South West,0.88999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,East Anglia,0.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,East Midlands,0.93000001
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,West Midlands,0.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,Yorkshire & Humber,0.94999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,North West,0.97000003
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,North,0.88
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,Wales,0.88999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,Scotland,0.88999999
CREAM CRACKERS PACK 200G-300G,Food,Crackers,2016.0,Northern Ireland,0.88999999
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,London,12.95
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,South East,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,South West,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,East Anglia,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,East Midlands,10.0
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,West Midlands,9.9699993
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,Yorkshire & Humber,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,North West,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,North,9.9899998
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,Wales,9.9700003
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,Scotland,12.0
CHILD'S PLASTIC DOLL,Gifts for Kids,Doll,2016.0,Northern Ireland,11.99
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,London,150.0
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,South East,130.0
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,South West,93.994995
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,East Anglia,150.0
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,East Midlands,80.0
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,West Midlands,99.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,Yorkshire & Humber,89.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,North West,129.0
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,North,92.474998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,Wales,75.0
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,Scotland,99.989998
"9CT GOLD CHAIN 18-20""/46-51CM",Presents,Gold chain,2016.0,Northern Ireland,99.5
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,London,49.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,South East,30.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,South West,39.990002
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,East Anglia,30.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,East Midlands,32.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,West Midlands,23.494999
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,Yorkshire & Humber,34.990002
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,North West,21.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,North,22.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,Wales,27.5
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,Scotland,25.0
LADIES HAND/SHLDER BAG,Presents,Handbag,2016.0,Northern Ireland,32.0
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,London,2.1500001
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,South East,2.0899999
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,South West,2.0
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,East Anglia,1.97
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,East Midlands,2.0
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,West Midlands,2.0
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,Yorkshire & Humber,2.0
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,North West,2.0
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,North,2.0
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,Wales,2.0
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,Scotland,2.0
INDIGESTION TABLETS 16-24 PACK,Food,Indigestion tablets,2016.0,Northern Ireland,2.0
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,London,8.29
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,South East,8.0
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,South West,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,East Anglia,8.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,East Midlands,7.1700001
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,West Midlands,7.9899998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,Yorkshire & Humber,7.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,North West,7.6799998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,North,7.6999998
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,Wales,7.5
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,Scotland,7.25
HOME KILLED LAMB-SHOULDER KG,Meat,Lamb shoulder,2016.0,Northern Ireland,8.8000002
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,London,15.0
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,South East,12.475
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,South West,15.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,East Anglia,15.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,East Midlands,17.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,West Midlands,15.0
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,Yorkshire & Humber,14.99
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,North West,13.54
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,North,18.0
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,Wales,8.9899998
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,Scotland,15.5
CONSTRUCTION TOY: SPEC KIT NO,Gifts for Kids,Meccano,2016.0,Northern Ireland,17.99
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,London,1.33
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,South East,1.5
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,South West,1.76
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,East Anglia,1.755
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,East Midlands,1.3
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,West Midlands,1.52
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,Yorkshire & Humber,1.49
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,North West,1.7
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,North,1.52
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,Wales,1.65
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,Scotland,1.99
POTATOES-NEW-LOOSE-PER KG,Vegetables,New potatoes,2016.0,Northern Ireland,1.0
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,London,6.0
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,South East,6.5999999
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,South West,6.6999998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,East Anglia,5.9899998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,East Midlands,6.2399998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,West Midlands,6.5900002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,Yorkshire & Humber,5.6900001
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,North West,6.5900002
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,North,6.25
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,Wales,6.4499998
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,Scotland,8.3950005
HOME KILLED PORK-LOIN CHOPS KG,Meat,Pork chops,2016.0,Northern Ireland,6.4899998
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,London,0.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,South East,0.86000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,South West,0.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,East Anglia,0.76999998
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,East Midlands,0.80000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,West Midlands,0.69999999
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,Yorkshire & Humber,0.66000003
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,North West,0.72000003
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,North,0.69999999
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,Wales,0.86000001
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,Scotland,0.72000003
POTATOES- OLD WHITE PER KG,Vegetables,Potatoes,2016.0,Northern Ireland,0.78999996
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,London,9.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,South East,9.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,South West,9.4949999
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,East Anglia,8.5
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,East Midlands,8.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,West Midlands,8.5
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,Yorkshire & Humber,7.5
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,North West,9.0
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,North,8.0
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,Wales,8.9899998
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,Scotland,8.0
FORTIFIED WINE  (70-75CL),Drink,Sherry,2016.0,Northern Ireland,8.5
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,London,4.0
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,South East,3.8499999
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,South West,3.8
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,East Anglia,3.75
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,East Midlands,3.5
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,West Midlands,3.3499999
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,Yorkshire & Humber,3.5
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,North West,3.3
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,North,3.2
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,Wales,3.5
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,Scotland,3.3499999
DRAUGHT STOUT PER PINT,Drink,Stout,2016.0,Northern Ireland,3.4000001
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,London,3.25
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,South East,1.79
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,South West,1.99
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,East Anglia,3.99
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,East Midlands,1.5
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,West Midlands,1.5
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,Yorkshire & Humber,1.5
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,North West,1.99
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,North,2.47
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,Wales,2.0
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,Scotland,2.49
"MODEL RD VEHICLE, EG MATCHBOX",Gifts for Kids,Toy car,2016.0,Northern Ireland,3.99
APPLES-COOKING-PER KG,Food,Apples,2017.0,London,1.75
APPLES-COOKING-PER KG,Food,Apples,2017.0,South East,1.79
APPLES-COOKING-PER KG,Food,Apples,2017.0,South West,1.79
APPLES-COOKING-PER KG,Food,Apples,2017.0,East Anglia,1.79
APPLES-COOKING-PER KG,Food,Apples,2017.0,East Midlands,1.75
APPLES-COOKING-PER KG,Food,Apples,2017.0,West Midlands,1.85
APPLES-COOKING-PER KG,Food,Apples,2017.0,Yorkshire & Humber,1.75
APPLES-COOKING-PER KG,Food,Apples,2017.0,North West,1.79
APPLES-COOKING-PER KG,Food,Apples,2017.0,North,1.75
APPLES-COOKING-PER KG,Food,Apples,2017.0,Wales,1.85
APPLES-COOKING-PER KG,Food,Apples,2017.0,Scotland,1.77
APPLES-COOKING-PER KG,Food,Apples,2017.0,Northern Ireland,1.33
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,London,10.87
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,South East,11.5
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,South West,11.860001
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,East Anglia,11.5
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,East Midlands,10.0
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,West Midlands,12.58
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,Yorkshire & Humber,10.98
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,North West,10.98
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,North,10.55
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,Wales,10.98
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,Scotland,13.2
HOME KILLED BEEF-TOPSIDE KG,Meat,Beef joint,2017.0,Northern Ireland,10.99
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,London,3.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,South East,3.4100001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,South West,3.5999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,East Anglia,3.2
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,East Midlands,3.0999999
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,West Midlands,2.7
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,Yorkshire & Humber,2.9000001
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,North West,2.55
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,North,2.5
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,Wales,3.0
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,Scotland,3.05
DRAUGHT BITTER (PER PINT),Drink,Bitter,2017.0,Northern Ireland,3.5999999
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,London,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,South East,17.6
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,South West,15.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,East Anglia,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,East Midlands,17.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,West Midlands,16.1
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,Yorkshire & Humber,17.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,North West,15.0
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,North,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,Wales,9.9899998
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,Scotland,19.99
BOXED BOARD GAME: NOT TRAVEL,Gifts for Kids,Board game,2017.0,Northern Ireland,18.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,London,18.0
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,South East,17.49
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,South West,18.74
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,East Anglia,20.0
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,East Midlands,16.0
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,West Midlands,17.5
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,Yorkshire & Humber,17.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,North West,13.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,North,18.99
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,Wales,15.5
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,Scotland,20.0
BRANDY-68-70 CL BOTTLE,Drink,Brandy,2017.0,Northern Ireland,15.0
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,London,0.69999999
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,South East,0.75
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,South West,0.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,East Anglia,0.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,East Midlands,0.76999998
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,West Midlands,0.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,Yorkshire & Humber,0.76999998
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,North West,0.76999998
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,North,0.75999999
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,Wales,0.79000002
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,Scotland,0.69
FRESH VEG-CABBAGE-WHOLE-PER KG,Vegetables,Cabbage,2017.0,Northern Ireland,0.69999999
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,London,0.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,South East,0.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,South West,0.69999999
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,East Anglia,0.69
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,East Midlands,0.66000003
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,West Midlands,0.75
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,Yorkshire & Humber,0.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,North West,0.66000003
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,North,0.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,Wales,0.64999998
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,Scotland,0.60000002
FRESH VEG-CARROTS-PER KG,Vegetables,Carrots,2017.0,Northern Ireland,0.60000002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,London,6.0
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,South East,7.3600001
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,South West,8.3299999
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,East Anglia,7.7600002
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,East Midlands,9.5650005
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,West Midlands,7.0
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,Yorkshire & Humber,8.0
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,North West,7.75
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,North,7.2199998
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,Wales,8.0
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,Scotland,7.5
CHEDDAR-HOME PRODUCED PER KG,Food,Cheddar,2017.0,Northern Ireland,8.5799999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,London,2.7150002
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,South East,3.1800001
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,South West,3.01
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,East Anglia,2.8299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,East Midlands,2.75
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,West Midlands,2.9349999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,Yorkshire & Humber,3.01
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,North West,3.01
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,North,3.3299999
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,Wales,3.3
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,Scotland,2.45
FRESH/CHILLED CHICKEN  PER KG,Meat,Chicken,2017.0,Northern Ireland,2.7
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,London,5.5999999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,South East,5.6300001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,South West,5.5999999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,East Anglia,5.6300001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,East Midlands,5.5950003
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,West Midlands,5.6300001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,Yorkshire & Humber,5.52
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,North West,5.5999999
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,North,5.6500001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,Wales,5.52
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,Scotland,5.6500001
5 CIGARS: SPECIFY BRAND,Presents,Cigars,2017.0,Northern Ireland,5.6500001
