page type,referrer channel,purchase count
category,typed_bookmarked,0
home,internal,0
tops,internal,0
tops,internal,0
bottoms,internal,0
category,internal,0
men,internal,0
pants,internal,0
category,internal,0
category,internal,0
home,internal,0
category,internal,0
category,typed_bookmarked,0
home,typed_bookmarked,1
category,internal,0
home,internal,0
home,internal,0
tops,internal,0
tees,internal,0
checkout,internal,0
product,internal,0
product,typed_bookmarked,0
category,internal,0
category,internal,0
product,typed_bookmarked,0
signin,typed_bookmarked,0
signin,typed_bookmarked,0
bras_tanks,internal,0
tees,internal,0
tees,internal,1
women,internal,0
women,internal,0
men,internal,0
men,internal,0
category,internal,0
men,internal,0
men,internal,0
tanks,internal,0
tops,internal,0
men,internal,0
category,internal,0
men,internal,0
gear,internal,1
bags,internal,1
watches,internal,0
gear,internal,1
men,internal,0
category,internal,0
tops,internal,0
men,internal,0
women,internal,0
women,internal,1
women,internal,0
men,internal,0
category,internal,1
tops,internal,0
women,internal,0
product,internal,0
bottoms,internal,0
product,internal,0
pants,internal,0
product,internal,0
bottoms,internal,0
home,search_engine,0
home,typed_bookmarked,0
product section,internal,0
product,internal,0
product,typed_bookmarked,0
hero-page,internal,0
product,internal,0
product,typed_bookmarked,0
cart,internal,1
cart,internal,0
signin,internal,0
sign up,internal,0
signin,internal,0
profile,internal,0
cart,internal,0
cart,internal,0
cart,internal,0
order confirmation,internal,0
content-page,internal,0
community,internal,0
hero-page,internal,0
product section,internal,0
hero-page,internal,0
hero-page,internal,0
hero-page,internal,0
hero-page,typed_bookmarked,0
product section,internal,0
product section,internal,0
home,typed_bookmarked,0
blog,internal,0
hero-page,internal,0
signin,internal,0
signin,internal,0
signin,internal,0
sign up,internal,0
signin,internal,0
profile,internal,0
hero-page,internal,0
product section,internal,0
product section,internal,1
product section,internal,0
product section,internal,0
hero-page,internal,0
blog,internal,0
community,internal,0
hero-page,internal,0
product section,internal,1
home,internal,0
product section,internal,0
hero-page,internal,0
home,typed_bookmarked,0
product section,internal,0
product section,internal,0
product,internal,0
home,typed_bookmarked,0
hero-page,internal,0
product section,internal,0
product,internal,0
product,typed_bookmarked,0
hero-page,internal,0
product,internal,0
product,typed_bookmarked,0
hero-page,internal,0
product,internal,0
product,typed_bookmarked,0
cart,internal,0
cart,internal,0
cart,internal,0
order confirmation,internal,0
home,internal,0
signin,internal,0
sign up,internal,0
sign up,search_engine,0
home,typed_bookmarked,0
signin,internal,0
sign up,internal,0
signin,internal,1
profile,internal,0
profile,internal,0
home,typed_bookmarked,0
product section,internal,0
home,typed_bookmarked,0
product,internal,0
product,typed_bookmarked,1
cart,internal,0
cart,internal,0
cart,internal,0
order confirmation,internal,1
home,internal,0
product,typed_bookmarked,0
home,typed_bookmarked,0
product section,internal,0
hero-page,internal,0
product,internal,1
hero-page,internal,0
product section,internal,0
product,typed_bookmarked,0
product,typed_bookmarked,0
product,internal,1
product,typed_bookmarked,0
product,typed_bookmarked,0
product,internal,0
product,typed_bookmarked,0
home,typed_bookmarked,0
product,typed_bookmarked,1
home,typed_bookmarked,0
product,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
women,internal,0
product,internal,1
tops,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,1
category,internal,0
home,typed_bookmarked,0
category,internal,0
category,internal,0
category,internal,0
category,typed_bookmarked,0
category,internal,0
home,internal,0
home,internal,1
home,typed_bookmarked,0
home,typed_bookmarked,0
home,typed_bookmarked,0
category,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,0
customer-service,internal,0
home,typed_bookmarked,0
contact-luma,internal,0
home,typed_bookmarked,1
privacy-policy,internal,0
privacy-policy,internal,0
privacy-policy,internal,0
privacy-policy,internal,0
privacy-policy,internal,0
privacy-policy,internal,0
customer-service,internal,0
customer-service,internal,0
customer-service,internal,0
customer-service,internal,0
customer-service,internal,0
category,internal,0
category,internal,0
category,internal,0
customer-service,internal,0
category,internal,0
gear,internal,0
product,internal,0
category,internal,1
category,internal,1
category,internal,0
category,internal,0
category,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,1
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,1
category,internal,0
home,typed_bookmarked,0
category,typed_bookmarked,0
home,internal,0
category,internal,0
category,internal,0
category,internal,0
home,internal,0
category,internal,0
mens,internal,0
category,internal,1
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
bottoms,internal,0
men,internal,0
men,internal,0
men,internal,0
men,typed_bookmarked,0
men,typed_bookmarked,0
category,internal,0
category,internal,0
women,internal,0
women,internal,0
women,internal,0
women,internal,0
home,typed_bookmarked,0
women,internal,0
women,internal,0
women,typed_bookmarked,0
women,typed_bookmarked,0
men,internal,0
men,internal,0
gear,internal,0
women,internal,0
men,internal,0
men,internal,1
category,internal,0
category,internal,0
category,internal,1
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
women,internal,0
category,internal,0
men,internal,0
women,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
home,typed_bookmarked,0
category,internal,0
blog,internal,0
category,internal,0
home,internal,0
category,internal,0
blog,internal,0
category,internal,0
blog,internal,0
category,internal,0
category,internal,0
product,internal,0
product,typed_bookmarked,0
cart,internal,0
checkout,internal,0
home,internal,0
home,internal,1
home,external,1
home,typed_bookmarked,0
category,external,0
category,typed_bookmarked,0
men,external,0
men,typed_bookmarked,0
women,external,0
women,typed_bookmarked,0
men,external,0
men,external,0
men,typed_bookmarked,0
men,external,0
structure,external,0
men,external,0
section-page-template,external,0
catalog-page-template,external,0
section-page-template,external,0
section-page-template,external,1
men,typed_bookmarked,0
category,external,0
category,typed_bookmarked,0
men,external,0
men,typed_bookmarked,0
women,external,0
women,typed_bookmarked,0
category,external,0
category,typed_bookmarked,0
gear,external,0
gear,typed_bookmarked,0
men,external,0
men,typed_bookmarked,0
women,external,0
category,internal,0
tops,internal,0
home,typed_bookmarked,0
bottoms,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
men,internal,0
women,internal,0
women,internal,0
women,internal,0
women,internal,0
women,internal,0
mens,internal,0
bottoms,internal,0
category,internal,0
women,internal,0
mens,internal,0
home,typed_bookmarked,0
mens,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,1
category,internal,0
category,internal,0
category,internal,0
home,internal,1
home,typed_bookmarked,0
product,internal,1
product,typed_bookmarked,0
signin,internal,0
tops,typed_bookmarked,0
home,typed_bookmarked,0
category,internal,0
home,internal,0
category,internal,0
category,internal,0
category,internal,0
tops,internal,0
home,internal,0
home,internal,0
tops,internal,0
category,internal,0
category,internal,0
category,internal,0
product,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,0
category,internal,1
home,typed_bookmarked,0
home,internal,0
home,internal,0
home,typed_bookmarked,0
home,internal,0
home,internal,0
category,internal,0
tops,internal,0
tops,internal,0
category,internal,0
tops,internal,0
category,internal,0
tops,internal,0
category,internal,0
home,internal,0
home,internal,0
women,internal,0
tops,internal,0
home,internal,0
home,typed_bookmarked,1
home,typed_bookmarked,0
home,typed_bookmarked,0
home,typed_bookmarked,0
home,typed_bookmarked,0
category,typed_bookmarked,0
home,typed_bookmarked,0
category,typed_bookmarked,1
home,typed_bookmarked,0
home,typed_bookmarked,0
category,typed_bookmarked,0
home,typed_bookmarked,0
category,internal,0
category,typed_bookmarked,0
category,internal,0
bags,internal,0
category,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,0
product,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,0
home,typed_bookmarked,0
home,typed_bookmarked,0
home,typed_bookmarked,0
home,typed_bookmarked,0
product section,internal,0
product,internal,0
product,internal,0
product,typed_bookmarked,0
cart,internal,0
cart,internal,0
cart,internal,0
cart,typed_bookmarked,0
cart,internal,1
home,typed_bookmarked,0
home,typed_bookmarked,0
home,internal,1
home,internal,0
home,internal,0
home,internal,0
cart,internal,0
cart,internal,0
cart,internal,0
cart,internal,0
cart,internal,0
cart,internal,0
order confirmation,internal,0
home,search_engine,0
home,typed_bookmarked,0
home,typed_bookmarked,1
product section,internal,0
product section,internal,0
product,internal,0
product,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,0
hero-page,internal,0
hero-page,internal,0
product,internal,0
product,typed_bookmarked,0
cart,internal,0
cart,internal,0
cart,internal,0
cart,internal,0
cart,internal,1
cart,internal,0
order confirmation,internal,0
home,internal,0
product section,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,0
product section,internal,0
product section,internal,0
product,internal,0
product,internal,0
product,internal,1
home,search_engine,0
home,typed_bookmarked,0
home,internal,0
hero-page,internal,0
home,typed_bookmarked,1
hero-page,internal,0
product,internal,0
product,typed_bookmarked,0
product,internal,1
product,typed_bookmarked,0
cart,internal,0
cart,internal,0
cart,internal,0
cart,internal,0
cart,internal,0
order confirmation,internal,0
product,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,0
home,internal,0
home,internal,0
home,internal,0
hero-page,internal,0
product section,internal,0
product,internal,0
product,typed_bookmarked,0
product,internal,0
product,typed_bookmarked,0
cart,internal,0
cart,internal,0
cart,internal,0
order confirmation,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,0
home,typed_bookmarked,0
home,typed_bookmarked,1
home,typed_bookmarked,0
product,internal,0
product,internal,0
product,internal,0
product,internal,0
product,internal,0
hero-page,internal,0
hero-page,typed_bookmarked,0
product,internal,0
product,internal,0
product,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,0
product,internal,0
product,internal,0
product,internal,0
product,internal,0
product,internal,0
product,internal,1
product,internal,0
product,internal,0
product,internal,0
product,typed_bookmarked,0
product,typed_bookmarked,0
product,typed_bookmarked,0
product section,internal,1
product section,internal,0
product section,internal,0
product section,typed_bookmarked,0
product,internal,0
product,internal,0
product,internal,0
product,internal,0
product,internal,0
product,internal,0
product,internal,1
product,internal,0
content-page,typed_bookmarked,0
product,typed_bookmarked,0
content-page,typed_bookmarked,0
product,typed_bookmarked,0
content-page,typed_bookmarked,0
content-page,typed_bookmarked,0
content-page,typed_bookmarked,0
content-page,typed_bookmarked,0
content-page,typed_bookmarked,0
content-page,typed_bookmarked,0
cart,internal,0
home,typed_bookmarked,1
home,typed_bookmarked,0
home,typed_bookmarked,0
home,typed_bookmarked,0
product section,internal,0
product section,internal,0
product,internal,0
product,internal,0
product,internal,0
home,typed_bookmarked,0
product,internal,1
home,typed_bookmarked,0
product,internal,0
product,internal,0
product,internal,0
product,internal,0
product section,internal,0
product,internal,0
product section,internal,0
product,internal,0
product section,internal,0
product,internal,0
product section,internal,0
hero-page,internal,0
product,internal,0
product,internal,0
product,internal,0
product section,internal,0
product,internal,0
product,internal,0
product,internal,0
hero-page,internal,0
product,internal,0
product,internal,0
,typed_bookmarked,0
home,typed_bookmarked,1
home,typed_bookmarked,0
home,internal,0
home,internal,0
home,typed_bookmarked,0
home,typed_bookmarked,0
product section,internal,0
