L1,L2,COUNTRY,BECNURBPTCH,BECPTCHDENS,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECAWMNSHPINDX,BECAWMNNNGH,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,TRANS_PROF,TRANS_PROB,URBAN_PROF,URBAN_PROB,LAT,LONG,SECPOV,AREA,POP,CNSMINPRM,CNSMINPRF,CNSUNEMPLM,CNSUNEMPLF,BRT,SUBWAY,CONGESTION
Huancayo,HUANCAN,Peru,49,3.995,21.9169,82.8525,3.7071,61.2258,1.034067407,24.78586826,6102.273485,141.6111093,2.915789474,4,0.948,2,0.999967204,-12.11051673,-75.20409927,44.4,324.4486,17346,59.40943147,47.8125,5.031446541,4.105888709,0,0,0.0023
Huancayo,HUANCAYO,Peru,17,0.075,49.3779,1037.3306,3.5028,60.1635,1.116709769,7.430332588,1211.489978,93.80153403,3.031995937,1,1.0,1,0.878117598,-11.99332312,-75.07127978,22.4,1079.4592,116880,70.0434904,64.32347758,5.168047882,4.525788732,0,0,0.063
Huancayo,HUAYUCACHI,Peru,33,2.3536,4.9829,40.8356,2.9676,78.701,1.046919803,13.72226773,3808.113011,167.1975072,3.032258065,3,0.996,2,0.994695609,-12.13440998,-75.22206649,35.9,171.0885,8533,61.43014909,48.96500739,6.517445688,4.14507772,0,0,0.0122
Huancayo,PILCOMAYO,Peru,21,2.3264,77.6438,242.154,3.5495,68.7097,1.033097066,26.65722137,6152.918865,134.5964418,3.007117438,4,0.957,2,0.997127623,-12.04748283,-75.25443781,42.1,289.4409,14743,63.60033031,56.92803437,4.327099377,3.815580286,0,0,0.0504
Huancayo,SAN AGUSTIN,Peru,15,0.5725,16.5061,179.9657,4.0138,87.8317,1.147470457,5.912342051,2126.008301,206.2343958,3.081967213,1,0.999,2,0.968731689,-11.98900909,-75.23447848,36.4,240.3,11033,62.21456269,55.24916289,4.200913242,5.074875208,0,0,0.0329
Huancayo,SAPALLANGA,Peru,36,0.2914,1.2779,73.0272,3.9785,87.5675,1.287731633,0.635399977,484.7441867,386.3384277,2.705882353,2,0.977,6,0.927525966,-12.11385938,-75.1397436,41.5,216.18,13357,56.13975577,43.76445198,3.657297663,2.444987775,0,0,0.0021
Huancayo,SICAYA,Peru,6,0.1446,2.209,83.6373,2.4676,96.7763,1.017452568,1.890060281,839.9637687,235.6273617,3.009803922,3,0.976,6,0.999124676,-12.0172008,-75.28944825,43.5,109.62,7914,54.02264601,45.22156967,3.945745993,3.265666373,0,0,0.0042
Huanuco,AMARILIS,Peru,20,0.1473,3.7434,141.0357,2.2811,64.7723,1.239741538,7.450216064,1449.236544,117.1740611,3.015004413,1,1.0,6,0.967313649,-9.951989635,-76.18868978,38.1,360.27,71671,60.92209234,55.60837646,5.125195618,5.68027566,0,0,0.0071
Huanuco,HUANUCO,Peru,16,0.1621,20.375,432.6636,2.9828,71.7168,1.156352635,8.382605499,1589.481301,106.5075134,2.907587549,1,0.995,2,0.987581769,-9.909889825,-76.27682198,24.6,464.9408,78660,64.15462364,59.14538257,5.848893996,5.692424115,0,0,0.0817
Huanuco,PILLCO MARCA,Peru,17,0.2462,8.9697,208.9817,3.9144,111.6823,1.052031745,5.648937767,1104.633383,119.3323125,2.882352941,1,1.0,1,0.935982773,-10.03007444,-76.27164443,36.2,296.3695,32946,60.77181497,54.02873772,9.90479372,7.823871907,0,0,0.1193
Huanuco,SAN FRANCISCO DE CAYRAN,Peru,4,0.0403,0.0014,2.0653,1.5175,814.9147,1.100105333,0.160031568,74.86214646,311.8640794,2.789473684,2,0.944,4,0.999999968,-10.00794179,-76.31852464,69.8,6.84,5100,31.47340889,24.28765265,2.793296089,1.736111111,0,0,0.0013
Huanuco,SANTA MARIA DEL VALLE,Peru,3,0.0061,0.0006,4.4556,2.0178,3023.0529,1.141994452,0.064912315,46.06039206,420.4910443,2.875,2,0.639,4,1.0,-9.795896512,-76.32079138,84.6,6.75,19168,16.0908432,11.15292508,2.581834947,7.246376812,0,0,0.0114
Huaraz,HUARAZ,Peru,19,0.045,3.3541,351.2655,2.6103,79.998,1.196421363,1.789039534,343.8512185,111.9933176,3.126927639,3,1.0,2,0.992485091,-9.570416199,-77.47153668,9.7,403.3795,60150,66.05883033,57.84842152,6.394810009,5.392049198,0,0,0.0391
Huaraz,INDEPENDENCIA,Peru,97,0.2808,4.4983,233.4878,3.3463,84.5213,1.017205344,122.4937336,18154.47786,88.96380497,3.073631841,3,1.0,2,0.820279402,-9.471358918,-77.48471577,21.2,665.5461,67891,61.77455357,52.3494741,7.512431125,6.826144738,0,0,0.0335
Ica,ICA,Peru,98,0.1105,16.5821,1043.0178,4.657,87.1718,1.049789447,3.8251463,610.5634731,94.57940416,2.982207323,4,0.988,1,0.999869952,-14.21385669,-75.90665668,6.4,1409.9358,129040,74.22979403,72.68288714,3.594863584,4.72802387,0,0,0.0912
Ica,LA TINGUIÑA,Peru,39,0.4778,9.6059,241.2343,2.5518,96.7915,1.027616594,6.46565525,1347.413633,118.0982121,3.316608997,1,1.0,2,0.923799593,-14.01078401,-75.67347344,16.6,324.9909,32953,67.65999716,64.60943748,3.879310345,4.065522005,0,0,0.0215
Ica,LOS AQUIJES,Peru,54,0.5955,0.3422,17.6473,2.0914,94.7886,1.067253006,2.717185416,856.6492321,189.3151562,2.637462236,4,0.693,6,0.998896231,-14.07403208,-75.64061251,9.7,175.8618,17530,64.88700938,61.11470322,4.247460757,5.639913232,0,0,0.0019
Ica,PACHACUTEC,Peru,22,0.5309,0.6501,39.6488,2.2406,201.1011,1.010373706,1.534648056,281.7246005,109.8024864,3.054054054,3,1.0,6,0.999993251,-14.16041048,-75.65166214,6.1,67.9492,6336,64.21319797,60.09078212,2.397049785,3.052503053,0,0,0.0038
Ica,PARCONA,Peru,28,1.6229,35.7292,156.4123,2.4299,68.6412,1.025748392,55.63159366,7618.102063,81.92533606,3.180422265,4,1.0,2,0.998712244,-14.05686698,-75.70044845,13.1,394.1112,52595,67.86467487,66.52255486,4.239087692,4.406175772,0,0,0.0861
Ica,PUEBLO NUEVO,Peru,37,1.2055,0.366,10.4982,1.967,158.5736,1.041368929,4.987455059,1397.380859,180.5338379,2.792349727,1,0.999,6,0.999997844,-14.12451323,-75.67580916,6.5,107.0114,4759,66.38338055,62.2965642,5.775577558,4.663212435,0,0,0.0196
Ica,SAN JUAN BAUTISTA,Peru,30,0.9277,2.9839,60.7453,1.8885,123.1814,1.040326863,7.956733821,1479.139067,116.0181258,3.027777778,1,1.0,6,0.999988631,-13.97356868,-75.73320823,14.7,158.85,13360,65.79547448,65.75161237,3.866146849,5.940594059,0,0,0.0154
Ica,SANTIAGO,Peru,56,0.0202,0.0284,52.349,2.9,304.3538,1.017353944,97.88882454,17295.33272,100.6390912,3.308662058,1,1.0,6,0.999999972,-14.5107475,-75.51527305,10.0,150.388,25814,64.00108676,58.59636429,2.02435312,2.332859175,0,0,0.0808
Ica,SUBTANJALLA,Peru,24,0.129,0.6656,60.2718,2.7897,184.9103,1.057997247,2.168410287,363.3892896,99.91014416,2.936842105,3,0.972,6,0.999969129,-14.04815689,-75.89323866,10.1,205.4688,22020,68.6196855,65.03870053,4.873417722,5.84077381,0,0,0.0195
Iquitos,BELEN,Peru,12,0.0184,1.536,313.4205,2.1271,67.7218,1.104524462,43.4598276,8250.155544,109.0195606,2.450757576,2,0.655,2,0.985523995,-3.81156402,-73.21199856,38.1,320.04,74551,55.33245762,48.47833066,8.73750914,5.571347357,0,0,0.022
Iquitos,IQUITOS,Peru,26,0.0709,28.2742,999.818,2.2783,60.0752,1.018616855,2.704995868,462.8443963,97.52429045,3.074935401,3,0.757,1,0.729390051,-3.782302136,-73.4328383,18.8,1036.529,163594,69.68257038,64.75476023,5.857115703,4.81025973,0,0,0.0191
Iquitos,PUNCHANA,Peru,31,0.0193,1.1688,394.974,3.0396,67.5541,1.075038502,0.293740075,72.46199661,140.0357628,2.667189953,2,0.889,2,0.98918307,-3.53867544,-73.4544453,31.5,474.3,85179,59.01382803,53.15606151,5.062485536,4.899801806,0,0,0.0066
Iquitos,SAN JUAN BAUTISTA,Peru,254,0.0794,3.5629,806.3828,4.6399,66.9379,1.052431661,0.390130336,106.8379636,152.2476489,2.558922559,3,0.948,1,0.942304721,-4.149064843,-73.66589881,40.4,1414.0688,124143,56.74938177,51.65404203,6.718492139,6.065674795,0,0,0.0116
Juliaca,CARACOTO,Peru,50,0.1783,0.0535,15.0191,2.542,79.9089,1.034040523,1.070097186,512.7162379,276.1401178,2.883905013,3,0.999,6,0.985272727,-15.55638375,-70.08796874,77.9,99.99,6078,37.73096822,22.36400269,3.337874659,1.666666667,0,0,0.0001
Juliaca,JULIACA,Peru,131,0.2469,132.3237,2457.8344,5.3978,75.307,1.016950793,8.043505825,1545.523102,107.5964456,3.258208007,1,1.0,1,0.979170774,-15.44803815,-70.18588577,40.0,2856.9659,249269,65.78526485,55.31739794,7.660356411,6.599929845,0,0,0.085
Lima,RIMAC,Peru,1,0.0826,387.4295,684.9,3.1943,0.0,1.058438442,99.99419947,13421.74056,80.01002852,2.895585144,1,1.0,4,0.999999969,-12.02360167,-77.03267483,16.5,684.9,176513,74.40977924,70.20664035,3.639896939,3.75045435,1,1,0.0907
Lima,SURQUILLO,Peru,1,0.2163,462.42,462.42,1.7292,0.0,1.021715003,192.4540028,23716.47984,75.42063997,3.14626556,3,1.0,4,1.0,-12.11343631,-77.01298575,5.2,462.42,92949,80.1582562,77.0968591,3.181624841,3.302251301,1,1,0.2287
Lima,EL AGUSTINO,Peru,16,1.202,618.6853,782.1485,2.2394,103.0752,1.054650135,123.8847586,14998.18193,76.48431875,3.023608769,3,1.0,4,0.981542407,-12.04023296,-76.98785458,22.1,1052.9104,188719,69.61420481,63.98989664,3.211111789,3.209813767,0,1,0.1396
Lima,LIMA,Peru,1,0.0467,2142.54,2142.54,2.5566,0.0,1.025028568,127.7453841,18449.53926,85.91186948,3.188590604,3,1.0,4,0.999999999,-12.05109302,-77.04890344,12.3,2142.54,296890,76.9134623,73.36709922,3.542367225,3.462021112,1,1,0.2709
Lima,LA VICTORIA,Peru,1,0.1094,913.77,913.77,1.4901,0.0,1.030189171,166.1878533,22851.77896,82.94856954,3.268987342,3,1.0,4,1.0,-12.07233284,-77.01738563,14.9,913.77,189831,75.30758829,71.23185391,2.962575046,3.311364732,1,1,0.2528
Lima,SAN BORJA,Peru,1,0.0966,1035.72,1035.72,1.2605,0.0,1.028618009,138.1134327,21358.53223,95.09997913,3.159947125,3,1.0,4,1.0,-12.09754634,-76.99520856,0.8,1035.72,111328,84.79128699,84.14837679,3.028912345,2.764939593,0,1,0.1877
Lima,SAN JUAN DE MIRAFLORES,Peru,10,0.4497,1488.1662,1810.5814,2.4941,60.3749,1.023185233,183.8862442,22129.48317,74.30740336,3.102634593,3,1.0,3,0.933087232,-12.15745614,-76.96657539,19.7,1827.81,386124,73.06162493,66.99114288,3.682164579,3.749242883,0,1,0.1621
Lima,SANTIAGO DE SURCO,Peru,3,0.0868,2471.8319,2920.1424,2.7718,60.0013,1.052860869,113.4373152,16126.54971,86.98748323,2.957171992,3,1.0,3,0.612569954,-12.12699272,-76.98437996,3.3,2924.28,315447,81.17448024,80.67009795,2.887665289,3.001257071,0,1,0.2837
Lima,VILLA MARIA DEL TRIUNFO,Peru,33,0.4984,255.2968,1006.7355,4.1228,63.1784,1.057393522,76.8792313,10758.60183,82.01429156,3.037859232,1,1.0,3,0.999506361,-12.17039157,-76.91898677,21.1,1678.9509,411795,68.46557247,62.66630629,3.49468435,3.771480944,0,1,0.0826
Lima,SAN JUAN DE LURIGANCHO,Peru,26,0.1853,967.9514,3333.214,4.8634,62.633,1.043251498,63.32605005,8726.181878,81.87114834,2.971003058,4,1.0,3,0.999028283,-11.94593964,-76.97148647,27.0,4075.3804,983095,72.14514483,65.79029749,3.462167478,3.553582785,0,1,0.0827
Lima,VILLA EL SALVADOR,Peru,28,0.8244,1732.8248,2337.084,3.3498,61.7639,1.014555842,191.245831,21748.50038,69.33119101,3.194304361,3,1.0,3,0.999019312,-12.21916804,-76.94531957,25.9,2518.1996,418768,70.5814494,64.5153123,4.25742952,4.3855306,0,1,0.0458
Lima,ANCON,Peru,61,0.1879,0.829,73.6612,3.3336,64.506,1.031467587,6.259189239,932.6279924,87.23386021,3.072362685,4,1.0,6,0.969556666,-11.70157706,-77.0988168,19.6,365.3107,37487,67.48290864,61.78146038,3.601746301,4.124365482,0,0,0.0012
Lima,ATE,Peru,19,0.2248,779.339,2085.9975,5.0756,60.5153,1.038608968,72.9705245,9539.753352,80.00565165,3.001321586,4,1.0,3,0.999346696,-12.03264639,-76.87727963,18.9,3157.4694,538495,70.62829278,64.91215084,3.147394008,3.318802534,0,0,0.0006
Lima,BARRANCO,Peru,1,0.3644,165.3795,213.03,1.7449,0.0,1.025384091,133.4872805,19697.06964,90.29647341,3.223350254,3,1.0,4,0.999519348,-12.14402952,-77.02086252,5.3,213.03,33302,80.9014565,78.21979398,3.803611738,3.613294718,1,0,0.0229
Lima,BELLAVISTA,Peru,1,0.2198,454.86,454.86,1.6993,0.0,1.038235252,167.1365499,22307.32484,83.66303633,3.029620853,3,1.0,4,1.0,-12.06000628,-77.10990333,4.9,454.86,75735,78.02252742,76.6970297,4.381329811,4.107142857,0,0,0.0069
Lima,BREÑA,Peru,1,0.3114,321.12,321.12,1.2583,0.0,1.018005501,148.5520543,20165.80065,83.86041869,3.3299389,3,1.0,4,1.0,-12.05916391,-77.05059243,8.5,321.12,81788,79.67304217,76.78661571,3.936970837,4.430607113,1,0,0.0291
Lima,CALLAO,Peru,49,1.0018,2029.7441,2915.9998,5.1855,60.3365,1.036709275,110.2441722,14599.95568,80.99584373,3.068483816,3,1.0,3,0.99476454,-12.01674495,-77.12113227,13.2,3404.52,423237,73.97345776,69.96925265,4.353261068,4.70637609,0,0,0.0345
Lima,CARABAYLLO,Peru,126,0.3528,29.4619,534.8177,3.6549,82.6771,1.043600783,17.18347448,2716.980933,93.67416543,2.937263158,3,1.0,2,0.902922953,-11.79616244,-76.97686247,26.3,1967.2254,247077,67.43032997,62.48621722,3.726842657,3.917712903,0,0,0.0072
Lima,CARMEN DE LA LEGUA REYNOSO,Peru,1,0.5207,192.06,192.06,1.2688,0.0,1.017426745,207.5377742,23408.7733,68.08215988,3.190588235,3,0.996,4,0.999965526,-12.04287978,-77.09043269,11.4,192.06,42593,71.55594496,67.86683107,3.494916485,4.284281416,0,0,0.0071
Lima,CHACLACAYO,Peru,11,0.2578,10.996,137.526,3.4411,91.3923,1.057415326,14.0732627,2793.427522,119.2925961,2.899425287,3,1.0,2,0.940875684,-11.9916871,-76.76689519,10.1,341.1001,42982,74.38455009,69.97395449,3.684260762,3.564493759,0,0,0.0011
Lima,CHORRILLOS,Peru,13,0.3516,1634.8563,2440.3757,3.4857,60.1411,1.042110511,95.27715424,13921.19532,88.13970897,3.06865285,1,1.0,3,0.998422863,-12.1926455,-77.00588869,17.2,2477.2501,307488,73.1576076,68.47401385,3.116680735,3.329473624,1,0,0.1209
Lima,CIENEGUILLA,Peru,26,0.1156,1.4612,136.2555,4.3944,245.7261,1.075474243,3.760107877,880.1351857,136.7159192,2.700091158,4,0.778,6,0.99935637,-12.0764634,-76.77752589,24.8,241.1994,33382,68.65517952,58.75519456,5.017361111,3.677597303,0,0,0.0382
Lima,COMAS,Peru,19,0.39,1367.1169,2538.4893,3.7511,61.5406,1.027365967,102.8116505,14112.40702,82.36533608,3.136456972,3,1.0,3,0.999283875,-11.92913135,-77.03883045,22.3,2623.6796,512565,72.92309725,68.15645307,3.523696683,3.896544361,1,0,0.0673
Lima,INDEPENDENCIA,Peru,6,0.3731,244.663,618.0395,3.4166,61.718,1.017205344,122.4937336,18154.47786,88.96380497,3.073631841,3,1.0,3,0.998780341,-11.98742181,-77.04603548,21.3,636.57,216125,71.89681304,66.22975638,3.961495742,4.163769124,1,0,0.0463
Lima,JESUS MARIA,Peru,1,0.2307,433.53,433.53,1.4748,0.0,1.022068898,126.8270896,17816.52949,83.23562377,3.259136213,3,1.0,4,1.0,-12.07810642,-77.04820836,1.7,433.53,71214,84.40985372,83.50192134,3.545741325,3.540570389,0,0,0.2092
Lima,LA MOLINA,Peru,8,0.1642,714.1591,1853.6501,6.2102,61.5581,1.057397918,49.38256097,8017.106301,98.6055883,2.994016455,4,1.0,3,0.998779697,-12.08808566,-76.92572862,0.7,1877.3096,148738,81.53031175,80.75416187,2.611550515,2.631228351,0,0,0.1008
Lima,LA PERLA,Peru,1,0.3026,295.2902,312.39,1.4576,0.0,1.028980409,187.2465632,23349.59032,77.14787813,3.162861492,3,1.0,4,0.999999996,-12.07027729,-77.11609792,4.1,312.39,62113,80.06670451,78.28186882,4.604401362,4.945675793,0,0,0.0211
Lima,LA PUNTA,Peru,5,6.5824,28.7417,45.342,2.3438,60.0916,1.15151637,54.05632618,10867.62749,100.5213289,2.948275862,1,0.999,2,1.0,-12.07169511,-77.16278293,0.1,48.15,4081,85.50724638,85.01079914,3.557692308,3.54767184,0,0,0.0174
Lima,LINCE,Peru,1,0.3637,274.95,274.95,1.4144,0.0,1.004985711,142.1212719,20783.34191,86.55272943,3.518796992,3,1.0,4,0.999999963,-12.0857914,-77.03566666,4.0,274.95,54790,84.00741218,81.27699596,3.492105967,3.165930092,1,0,0.1752
Lima,LOS OLIVOS,Peru,1,0.055,1819.62,1819.62,1.8702,0.0,1.01827365,181.1464875,23648.67723,81.15337521,3.179630173,3,1.0,4,1.0,-11.97252458,-77.07438977,13.4,1819.62,344280,75.86690953,71.81374116,3.554595211,3.934288121,0,0,0.1383
Lima,LURIGANCHO,Peru,131,0.5331,78.2068,696.7092,4.8881,66.8788,1.07712194,15.4529072,2897.293022,108.9047978,2.82357985,3,0.873,1,0.764971013,-11.95864673,-76.80161998,24.4,2758.5849,189974,69.38928625,63.18638824,3.398058252,3.64106863,0,0,0.1089
Lima,LURIN,Peru,113,0.6024,11.8516,197.6293,4.6195,72.3227,1.068081611,12.88454417,2822.66132,130.4890003,2.895862553,3,0.995,2,0.981830946,-12.23425939,-76.80111215,30.2,1125.0054,71721,66.93261817,61.45377462,3.024716253,3.601651187,0,0,0.0751
Lima,MAGDALENA DEL MAR,Peru,3,0.9211,278.7569,300.7815,1.5252,67.0694,1.022456527,119.0493824,18601.15273,92.987399,3.364963504,3,1.0,4,0.802980018,-12.09383869,-77.06669441,2.3,301.86,54206,82.26725776,80.7431053,3.251641839,3.2558537,0,0,0.1636
Lima,MIRAFLORES,Peru,1,0.1094,731.8359,817.92,2.1361,0.0,1.021619207,148.5666707,21366.98821,85.14644123,3.375710227,3,1.0,4,1.0,-12.1209112,-77.02893364,0.8,817.92,86091,87.50681496,86.78922153,2.841375536,2.789361505,1,0,0.2242
Lima,PACHACAMAC,Peru,63,0.339,1.9005,64.638,3.7269,99.9698,1.051154742,14.23980476,2500.924377,101.1025391,2.863038826,3,1.0,6,0.996083358,-12.15999061,-76.80962007,32.9,546.4809,87769,66.03814816,56.84200674,3.801911757,3.978685613,0,0,0.0445
Lima,PUCUSANA,Peru,4,0.1379,0.0121,4.3797,2.1185,706.5764,1.139898205,13.50090194,3174.535703,133.2544589,2.625925926,2,0.98,4,0.999709837,-12.46583827,-76.77562517,26.7,8.01,12856,63.68881815,59.00101937,4.136504654,4.846416382,0,0,0.0091
Lima,MAGDALENA VIEJA,Peru,1,0.2152,464.67,464.67,1.2986,0.0,1.045607331,198.645744,24166.63501,74.66775665,3.214064116,3,1.0,4,1.0,-12.07508406,-77.06574318,2.0,464.67,77604,83.62281331,81.81291849,3.791728132,3.828655835,0,0,0.1615
Lima,PUENTE PIEDRA,Peru,43,0.877,1204.5981,2353.1754,7.2642,60.7577,1.031339853,74.82839343,10895.69627,87.94685805,2.981182147,1,1.0,3,0.995883986,-11.87182933,-77.08624176,35.6,2510.0089,276886,67.71720924,60.6296124,3.280321392,4.412104412,0,0,0.0924
Lima,PUNTA HERMOSA,Peru,19,0.1559,0.5189,56.9551,2.7016,73.7126,1.057498033,4.646133747,1127.191384,141.9782607,2.885964912,1,0.999,6,0.984203913,-12.26927211,-76.74378981,7.4,111.0607,6511,72.8100911,69.06392694,5.08862207,5.670665213,0,0,0.0174
Lima,PUNTA NEGRA,Peru,3,0.0231,0.0035,5.5573,2.221,666.5323,1.021420315,3.396223771,542.1215976,95.04542188,3.020242915,4,0.933,4,0.99676073,-12.30364132,-76.70945046,9.5,8.19,6245,71.32208709,67.18052738,4.940014114,3.743315508,0,0,0.0175
Lima,RICARDO PALMA,Peru,4,0.1137,0.6,33.8777,2.4857,488.7089,1.071655703,2.76954847,552.2081665,112.9467731,2.734375,4,0.737,6,0.986513211,-11.93775585,-76.622955,17.6,62.28,6057,69.49399345,64.00728597,4.931506849,5.530973451,0,0,0.0189
Lima,SAN BARTOLO,Peru,10,0.1865,1.1831,68.4966,4.0799,69.0656,1.05513221,5.911463718,825.6856609,88.58137396,2.985337243,4,1.0,6,0.769767051,-12.3693727,-76.7241361,9.7,92.61,6574,71.40428426,68.64675985,4.166666667,3.723404255,0,0,0.0058
Lima,SAN ISIDRO,Peru,1,0.103,939.4927,954.9,1.8213,0.0,1.037184887,148.7315349,19807.45579,82.54516388,3.240506329,3,1.0,4,1.0,-12.09898059,-77.03667205,0.6,954.9,58123,86.54870157,85.80639133,2.114803625,1.97054274,1,0,0.4041
Lima,SAN LUIS,Peru,1,0.2873,348.03,348.03,1.744,0.0,1.016088985,162.5076596,22509.15619,87.04682753,3.191596639,3,1.0,4,1.0,-12.07408655,-76.99723945,7.1,348.03,57175,78.264166,75.2555335,2.935804641,3.195390257,0,0,0.1936
Lima,SAN MARTIN DE PORRES,Peru,5,0.1364,2765.5,3178.8109,2.8806,240.9955,1.023656311,184.9697185,22839.30681,76.64720202,3.173727,3,1.0,4,1.0,-11.99246915,-77.08839804,10.9,3189.24,632974,75.65006012,71.72009601,3.806388492,4.376045037,1,0,0.0893
Lima,SAN MIGUEL,Peru,1,0.1043,909.0323,933.57,1.4902,0.0,1.020744183,106.9432265,17875.52231,96.81532788,3.247763864,3,1.0,4,1.0,-12.07644491,-77.09006712,2.3,933.57,134806,81.56240231,80.07849364,3.462582751,3.92219275,0,0,0.1806
Lima,SANTA ANITA,Peru,1,0.0936,1066.2306,1067.04,1.555,0.0,1.020421395,161.0617179,21599.4496,83.00698673,3.165829146,3,1.0,4,1.0,-12.04320702,-76.96314023,12.0,1067.04,203919,73.09711439,67.54329408,3.30334415,3.829874186,0,0,0.0792
Lima,SANTA EULALIA,Peru,13,0.1115,0.218,44.1242,3.2796,101.5355,1.13520217,1.720518576,450.000507,154.4823618,2.549815498,2,0.987,6,0.998495547,-11.85827883,-76.64900913,18.9,57.6004,11213,69.51924995,62.03335981,4.185719311,3.538283063,0,0,0.0335
Lima,SANTA MARIA DEL MAR,Peru,11,1.4222,0.3532,10.395,1.9888,111.1306,1.085506305,15.64134286,2334.062965,95.8174837,2.911111111,3,0.969,6,0.999879191,-12.40857372,-76.76740959,4.0,26.2801,1013,78.21782178,56.14035088,1.351351351,4.347826087,0,0,0.0043
Lima,SANTA ROSA,Peru,10,0.5737,3.832,48.2254,3.3815,130.6693,1.061769004,58.25403569,8577.637187,87.83207936,3.016493056,4,1.0,6,0.999473127,-11.80504578,-77.16332778,12.0,138.51,13497,70.10005886,67.48029983,4.239494236,4.804804805,0,0,0.0086
Lima,VENTANILLA,Peru,53,0.6481,183.9169,782.4608,4.2492,63.2334,1.025042992,81.19671718,10079.14188,72.646952,3.128516799,1,1.0,3,0.977071192,-11.8783771,-77.13005844,23.6,1922.2199,333509,66.97574893,61.45596483,4.220352923,4.635082616,0,0,0.0152
Pisco,PISCO,Peru,22,0.9586,118.7041,436.4751,2.587,63.9446,1.042884226,57.48293424,7845.304977,78.43644326,3.198770492,4,1.0,3,0.819361024,-13.70217848,-76.19003782,6.7,624.151,55488,69.58711745,65.81680462,5.903374339,7.494646681,0,0,0.0345
Pisco,SAN ANDRES,Peru,58,0.2496,0.8178,79.8688,2.6951,190.2224,1.063080298,2.065374059,525.2137921,151.4480482,2.923875433,3,0.537,6,0.999981286,-13.80420522,-76.10684577,20.0,237.9624,13514,65.28448948,60.65573771,7.014492754,6.798418972,0,0,0.0328
Pisco,SAN CLEMENTE,Peru,15,0.1119,3.7922,191.8426,2.7939,88.859,1.034702058,4.023535772,677.7352299,97.09595141,3.203735144,4,0.996,6,0.890116499,-13.64207355,-76.14297527,16.5,265.05,20471,59.91345834,54.12599823,5.871743487,6.091578087,0,0,0.0274
Pisco,TUPAC AMARU INCA,Peru,14,0.2493,4.2146,147.5462,2.591,83.339,1.040945882,6.67379242,1002.92061,87.16092994,3.291770574,1,1.0,6,0.954434551,-13.72586894,-76.1106815,12.7,160.3798,15903,62.26276298,60.5408549,5.650175723,5.613178768,0,0,0.0208
Piura,CASTILLA,Peru,78,0.1183,18.9624,966.47,5.2931,82.036,1.046101258,4.068031194,763.9722415,108.4614618,3.072882469,4,0.999,1,0.999264736,-5.129631246,-80.51445038,20.7,1293.4818,133007,63.57045682,59.26652807,5.929729186,5.248537148,0,0,0.0021
Piura,CATACAOS,Peru,110,0.0435,0.2691,124.9427,2.805,185.9605,1.062291445,0.375758872,114.0789367,165.2681969,2.72039725,3,0.565,6,0.999942927,-5.490366932,-80.33467439,54.9,544.951,69991,49.05821356,39.68223705,8.632636196,4.852138961,0,0,0.0022
Piura,PIURA,Peru,131,0.4094,135.9659,1843.5925,4.8983,80.6959,1.022031433,14.59381054,2340.346239,96.56030111,3.223252938,3,1.0,1,0.999376173,-5.082961057,-80.66832025,16.9,2359.9781,279927,67.7463865,64.6475547,5.253977569,4.983550941,0,0,0.0761
Pucallpa,CALLERIA,Peru,65,0.0056,1.3867,983.4742,2.7092,63.1525,1.02546591,0.145805725,27.93249934,111.2361708,3.086268504,3,1.0,1,0.594678165,-7.965054597,-74.16019346,14.9,1642.862,145968,64.63069507,60.3959301,3.543694947,3.890160183,0,0,0.0036
Pucallpa,YARINACOCHA,Peru,170,0.2569,20.0926,931.2426,5.0028,66.1585,1.042955855,1.961324669,404.5990689,115.5325492,3.263418079,3,0.999,1,0.897737122,-8.24849719,-74.65669895,26.2,1427.575,91882,59.60069576,54.8637052,3.589212641,3.485424588,0,0,0.0
Pucallpa,MATAY,Peru,28,0.0434,16.3869,995.5314,3.3631,60.4225,1.048433186,2.519211759,630.0012639,141.1951884,3.056231003,4,0.813,1,0.837471297,-8.538445813,-74.50916082,22.5,1061.2812,75773,54.33661654,49.23709821,4.791162415,4.644588045,0,0,0.0192
