date,division,up,down,level,up_ch,down_ch,total,up_sh,down_sh,level_sh,change_sh,division_s,division_sh,date2,date4,year,month,quarter
373.0,1,3654,2814,24821,0.16666667,-0.18333334,31289,0.11678226,0.089935757,0.79328197,0.20671801,Food and non-alcoholic beverages,Food & drink,01-02-2019,2019-02-01,2019.0,2.0,1.0
373.0,6,145,74,1677,0.10137539,-0.22649573,1896,0.07647679,0.039029535,0.88449365,0.11550632,Health,Health,01-02-2019,2019-02-01,2019.0,2.0,1.0
374.0,11,1208,152,7624,0.037868217,-0.063122191,8984,0.13446127,0.016918967,0.84861976,0.15138024,Restaurants and Hotels,Restaurants & Hotels,01-03-2019,2019-03-01,2019.0,3.0,1.0
374.0,6,162,82,1774,0.066889651,-0.11123482,2018,0.080277503,0.040634293,0.87908822,0.12091179,Health,Health,01-03-2019,2019-03-01,2019.0,3.0,1.0
374.0,2,825,728,3627,0.14285715,-0.14065935,5180,0.15926641,0.14054054,0.70019305,0.29980695,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-03-2019,2019-03-01,2019.0,3.0,1.0
374.0,5,1245,1039,9604,0.18921021,-0.16697589,11888,0.10472745,0.087399058,0.80787349,0.19212651,"Furnishings, household equipment and maintenance",Household,01-03-2019,2019-03-01,2019.0,3.0,1.0
374.0,4,154,112,1848,0.10978773,-0.13950729,2114,0.072847679,0.052980132,0.87417221,0.12582782,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-03-2019,2019-03-01,2019.0,3.0,1.0
374.0,1,3310,3259,28989,0.2,-0.19999999,35558,0.093087353,0.091653071,0.81525958,0.18474042,Food and non-alcoholic beverages,Food & drink,01-03-2019,2019-03-01,2019.0,3.0,1.0
374.0,8,48,48,402,0.15567766,-0.15510631,498,0.096385539,0.096385539,0.80722892,0.19277108,Communication,Communication,01-03-2019,2019-03-01,2019.0,3.0,1.0
374.0,7,125,60,2987,0.1,-0.087128371,3172,0.039407313,0.01891551,0.94167715,0.058322825,Transport,Transport,01-03-2019,2019-03-01,2019.0,3.0,1.0
374.0,9,644,811,8519,0.14742765,-0.14306152,9974,0.064567879,0.081311412,0.85412073,0.1458793,Recreation and culture,Recreation & culture,01-03-2019,2019-03-01,2019.0,3.0,1.0
374.0,3,1790,1603,14667,0.33333334,-0.22222222,18060,0.099114068,0.088759691,0.81212622,0.18787375,Clothing and footwear,Clothing and footwear,01-03-2019,2019-03-01,2019.0,3.0,1.0
374.0,12,806,738,7303,0.26666665,-0.20700639,8847,0.091104329,0.083418109,0.82547754,0.17452243,Miscellaneous goods and services,Misc,01-03-2019,2019-03-01,2019.0,3.0,1.0
375.0,6,218,87,1716,0.065290615,-0.14893614,2021,0.10786739,0.043047994,0.84908462,0.15091538,Health,Health,01-04-2019,2019-04-01,2019.0,4.0,2.0
375.0,1,3111,3751,29481,0.17712417,-0.14999998,36343,0.085601076,0.10321108,0.81118786,0.18881215,Food and non-alcoholic beverages,Food & drink,01-04-2019,2019-04-01,2019.0,4.0,2.0
375.0,3,1797,2281,14431,0.25037691,-0.20289855,18509,0.097087905,0.12323734,0.77967477,0.22032525,Clothing and footwear,Clothing and footwear,01-04-2019,2019-04-01,2019.0,4.0,2.0
375.0,8,37,61,366,0.2945385,-0.26950848,464,0.079741381,0.13146552,0.78879309,0.21120691,Communication,Communication,01-04-2019,2019-04-01,2019.0,4.0,2.0
375.0,4,136,139,1838,0.13608041,-0.16449413,2113,0.064363465,0.065783247,0.86985332,0.13014671,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-04-2019,2019-04-01,2019.0,4.0,2.0
375.0,7,130,76,3003,0.088995188,-0.11896481,3209,0.040511064,0.02368339,0.93580556,0.064194456,Transport,Transport,01-04-2019,2019-04-01,2019.0,4.0,2.0
375.0,2,811,806,3742,0.13471901,-0.125,5359,0.15133421,0.15040119,0.6982646,0.3017354,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-04-2019,2019-04-01,2019.0,4.0,2.0
375.0,9,798,1461,8073,0.14306152,-0.16399887,10332,0.077235773,0.14140534,0.7813589,0.21864112,Recreation and culture,Recreation & culture,01-04-2019,2019-04-01,2019.0,4.0,2.0
375.0,11,772,153,8137,0.05775395,-0.065359451,9062,0.085190907,0.01688369,0.89792538,0.10207459,Restaurants and Hotels,Restaurants & Hotels,01-04-2019,2019-04-01,2019.0,4.0,2.0
375.0,5,932,1634,9610,0.11122486,-0.2,12176,0.076544024,0.13419843,0.78925753,0.21074244,"Furnishings, household equipment and maintenance",Household,01-04-2019,2019-04-01,2019.0,4.0,2.0
375.0,12,983,878,7317,0.24874997,-0.21206897,9178,0.10710394,0.09566354,0.79723251,0.20276749,Miscellaneous goods and services,Misc,01-04-2019,2019-04-01,2019.0,4.0,2.0
376.0,7,135,93,3002,0.12685302,-0.070708364,3230,0.041795667,0.028792569,0.92941177,0.070588239,Transport,Transport,01-05-2019,2019-05-01,2019.0,5.0,2.0
376.0,8,39,41,361,0.26579416,-0.18850595,441,0.088435374,0.09297052,0.8185941,0.1814059,Communication,Communication,01-05-2019,2019-05-01,2019.0,5.0,2.0
376.0,6,106,73,1847,0.11168033,-0.11805555,2026,0.052319843,0.036031589,0.91164857,0.088351429,Health,Health,01-05-2019,2019-05-01,2019.0,5.0,2.0
376.0,3,1954,1550,15522,0.26666668,-0.2,19026,0.10270157,0.081467465,0.81583095,0.18416902,Clothing and footwear,Clothing and footwear,01-05-2019,2019-05-01,2019.0,5.0,2.0
376.0,4,207,66,1830,0.10583334,-0.073300108,2103,0.098430812,0.031383738,0.87018543,0.12981455,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-05-2019,2019-05-01,2019.0,5.0,2.0
376.0,5,1470,845,10161,0.23679087,-0.14754821,12476,0.11782622,0.067730039,0.81444371,0.18555626,"Furnishings, household equipment and maintenance",Household,01-05-2019,2019-05-01,2019.0,5.0,2.0
376.0,11,516,111,8452,0.040619187,-0.086601295,9079,0.056834452,0.012226016,0.93093956,0.069060467,Restaurants and Hotels,Restaurants & Hotels,01-05-2019,2019-05-01,2019.0,5.0,2.0
376.0,9,1083,913,8600,0.18181819,-0.13902682,10596,0.10220838,0.086164594,0.81162703,0.18837297,Recreation and culture,Recreation & culture,01-05-2019,2019-05-01,2019.0,5.0,2.0
376.0,12,797,703,7837,0.22996795,-0.2,9337,0.08535932,0.07529185,0.83934885,0.16065118,Miscellaneous goods and services,Misc,01-05-2019,2019-05-01,2019.0,5.0,2.0
376.0,1,3647,3433,29254,0.19999996,-0.19452883,36334,0.1003743,0.094484508,0.80514121,0.19485882,Food and non-alcoholic beverages,Food & drink,01-05-2019,2019-05-01,2019.0,5.0,2.0
376.0,2,790,557,3995,0.14583333,-0.14285715,5342,0.14788468,0.10426807,0.74784726,0.25215274,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-05-2019,2019-05-01,2019.0,5.0,2.0
377.0,12,974,820,7591,0.1909726,-0.22456898,9385,0.10378263,0.087373465,0.80884391,0.19115609,Miscellaneous goods and services,Misc,01-06-2019,2019-06-01,2019.0,6.0,2.0
377.0,11,386,102,8667,0.054794468,-0.047943749,9155,0.042162754,0.011141453,0.9466958,0.053304207,Restaurants and Hotels,Restaurants & Hotels,01-06-2019,2019-06-01,2019.0,6.0,2.0
377.0,3,1417,1837,16016,0.25000006,-0.20493844,19270,0.073533989,0.095329531,0.83113647,0.16886352,Clothing and footwear,Clothing and footwear,01-06-2019,2019-06-01,2019.0,6.0,2.0
377.0,5,1181,1045,10397,0.2,-0.16905037,12623,0.093559377,0.08278539,0.82365525,0.17634477,"Furnishings, household equipment and maintenance",Household,01-06-2019,2019-06-01,2019.0,6.0,2.0
377.0,9,832,903,8938,0.19402984,-0.15077889,10673,0.077953719,0.084606014,0.83744025,0.16255973,Recreation and culture,Recreation & culture,01-06-2019,2019-06-01,2019.0,6.0,2.0
377.0,1,4018,2992,29057,0.19329265,-0.20000002,36067,0.11140378,0.082956716,0.80563951,0.19436049,Food and non-alcoholic beverages,Food & drink,01-06-2019,2019-06-01,2019.0,6.0,2.0
377.0,4,95,134,1884,0.0875386,-0.11764706,2113,0.044959772,0.063416943,0.89162326,0.10837671,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-06-2019,2019-06-01,2019.0,6.0,2.0
377.0,6,81,19,1928,0.068763822,-0.16920415,2028,0.039940827,0.0093688359,0.95069033,0.049309663,Health,Health,01-06-2019,2019-06-01,2019.0,6.0,2.0
377.0,2,761,546,3990,0.14835165,-0.1499334,5297,0.14366622,0.10307721,0.75325656,0.24674344,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-06-2019,2019-06-01,2019.0,6.0,2.0
377.0,8,38,30,370,0.29182312,-0.24287754,438,0.086757988,0.06849315,0.84474885,0.15525115,Communication,Communication,01-06-2019,2019-06-01,2019.0,6.0,2.0
377.0,7,157,94,2989,0.070927322,-0.1,3240,0.048456792,0.029012345,0.92253089,0.07746914,Transport,Transport,01-06-2019,2019-06-01,2019.0,6.0,2.0
378.0,4,150,97,1866,0.084236883,-0.14023393,2113,0.070989117,0.045906294,0.88310456,0.11689541,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-07-2019,2019-07-01,2019.0,7.0,3.0
378.0,7,132,78,3031,0.071438782,-0.11591735,3241,0.04072817,0.024066646,0.93520516,0.064794816,Transport,Transport,01-07-2019,2019-07-01,2019.0,7.0,3.0
378.0,3,1761,2870,14559,0.24999999,-0.27500001,19190,0.091766544,0.14955705,0.75867641,0.24132359,Clothing and footwear,Clothing and footwear,01-07-2019,2019-07-01,2019.0,7.0,3.0
378.0,11,462,96,8727,0.040545993,-0.091787443,9285,0.049757674,0.010339257,0.93990308,0.060096931,Restaurants and Hotels,Restaurants & Hotels,01-07-2019,2019-07-01,2019.0,7.0,3.0
378.0,8,43,33,336,0.13996938,-0.24111974,412,0.10436893,0.080097087,0.815534,0.18446602,Communication,Communication,01-07-2019,2019-07-01,2019.0,7.0,3.0
378.0,6,117,60,1853,0.11,-0.13888891,2030,0.057635467,0.029556651,0.91280788,0.087192118,Health,Health,01-07-2019,2019-07-01,2019.0,7.0,3.0
378.0,12,780,892,7679,0.25882354,-0.22193483,9351,0.083413541,0.095390864,0.8211956,0.1788044,Miscellaneous goods and services,Misc,01-07-2019,2019-07-01,2019.0,7.0,3.0
378.0,1,3717,3180,28954,0.2,-0.19999999,35851,0.10367911,0.088700451,0.80762041,0.19237956,Food and non-alcoholic beverages,Food & drink,01-07-2019,2019-07-01,2019.0,7.0,3.0
378.0,2,446,576,4304,0.16496599,-0.125,5326,0.083740145,0.1081487,0.80811113,0.19188884,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-07-2019,2019-07-01,2019.0,7.0,3.0
378.0,9,993,1020,8679,0.16454083,-0.1792254,10692,0.092873178,0.095398426,0.81172842,0.18827161,Recreation and culture,Recreation & culture,01-07-2019,2019-07-01,2019.0,7.0,3.0
378.0,5,953,1910,9913,0.14285715,-0.17293815,12776,0.074592985,0.14949906,0.77590793,0.22409204,"Furnishings, household equipment and maintenance",Household,01-07-2019,2019-07-01,2019.0,7.0,3.0
379.0,1,3662,3358,28671,0.2,-0.2,35691,0.1026029,0.094085343,0.80331177,0.19668823,Food and non-alcoholic beverages,Food & drink,01-08-2019,2019-08-01,2019.0,8.0,3.0
379.0,5,1538,1117,9892,0.18464044,-0.13422818,12547,0.12257911,0.089025266,0.78839564,0.21160437,"Furnishings, household equipment and maintenance",Household,01-08-2019,2019-08-01,2019.0,8.0,3.0
379.0,4,182,102,1808,0.073214307,-0.10718589,2092,0.08699809,0.048757169,0.86424476,0.13575526,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-08-2019,2019-08-01,2019.0,8.0,3.0
379.0,2,738,568,4009,0.14326647,-0.13484849,5315,0.1388523,0.10686736,0.75428033,0.24571966,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-08-2019,2019-08-01,2019.0,8.0,3.0
379.0,3,2547,2281,14249,0.30231515,-0.25,19077,0.13351156,0.11956806,0.74692035,0.25307962,Clothing and footwear,Clothing and footwear,01-08-2019,2019-08-01,2019.0,8.0,3.0
379.0,9,1068,999,8335,0.11757821,-0.18088961,10402,0.10267256,0.096039221,0.80128819,0.19871178,Recreation and culture,Recreation & culture,01-08-2019,2019-08-01,2019.0,8.0,3.0
379.0,12,903,746,7588,0.1952381,-0.24788646,9237,0.097759016,0.080762155,0.82147884,0.17852117,Miscellaneous goods and services,Misc,01-08-2019,2019-08-01,2019.0,8.0,3.0
379.0,7,133,98,3026,0.079940163,-0.070588239,3257,0.040835124,0.030089039,0.92907584,0.070924163,Transport,Transport,01-08-2019,2019-08-01,2019.0,8.0,3.0
379.0,8,41,39,327,0.1964964,-0.18061736,407,0.1007371,0.095823094,0.8034398,0.1965602,Communication,Communication,01-08-2019,2019-08-01,2019.0,8.0,3.0
379.0,11,550,114,8567,0.046511676,-0.055555589,9231,0.059581842,0.012349691,0.92806846,0.071931534,Restaurants and Hotels,Restaurants & Hotels,01-08-2019,2019-08-01,2019.0,8.0,3.0
379.0,6,96,83,1851,0.11111111,-0.16666667,2030,0.047290642,0.0408867,0.91182268,0.088177338,Health,Health,01-08-2019,2019-08-01,2019.0,8.0,3.0
380.0,6,118,35,1883,0.13207547,-0.23135856,2036,0.057956778,0.01719057,0.92485267,0.075147346,Health,Health,01-09-2019,2019-09-01,2019.0,9.0,3.0
380.0,12,822,687,7660,0.2361111,-0.22499999,9169,0.089649908,0.074926384,0.83542371,0.16457629,Miscellaneous goods and services,Misc,01-09-2019,2019-09-01,2019.0,9.0,3.0
380.0,3,2402,1430,15123,0.33333334,-0.20560606,18955,0.12672119,0.075441837,0.79783696,0.20216303,Clothing and footwear,Clothing and footwear,01-09-2019,2019-09-01,2019.0,9.0,3.0
380.0,2,727,662,3884,0.16666667,-0.13636364,5273,0.13787217,0.12554523,0.73658258,0.26341742,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-09-2019,2019-09-01,2019.0,9.0,3.0
380.0,1,3841,3386,28346,0.20102841,-0.20457333,35573,0.10797515,0.09518455,0.79684031,0.20315969,Food and non-alcoholic beverages,Food & drink,01-09-2019,2019-09-01,2019.0,9.0,3.0
380.0,7,145,80,3022,0.087121218,-0.0625,3247,0.044656605,0.024638128,0.93070525,0.069294736,Transport,Transport,01-09-2019,2019-09-01,2019.0,9.0,3.0
380.0,5,1329,920,10054,0.15714288,-0.16666667,12303,0.10802244,0.074778512,0.81719905,0.18280095,"Furnishings, household equipment and maintenance",Household,01-09-2019,2019-09-01,2019.0,9.0,3.0
380.0,9,769,785,8606,0.18358788,-0.15975688,10160,0.075688973,0.07726378,0.84704727,0.15295276,Recreation and culture,Recreation & culture,01-09-2019,2019-09-01,2019.0,9.0,3.0
380.0,11,667,94,8414,0.049999952,-0.071428508,9175,0.07269755,0.010245232,0.91705722,0.082942784,Restaurants and Hotels,Restaurants & Hotels,01-09-2019,2019-09-01,2019.0,9.0,3.0
380.0,4,161,88,1845,0.13020831,-0.10006671,2094,0.076886341,0.042024832,0.88108885,0.11891118,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-09-2019,2019-09-01,2019.0,9.0,3.0
380.0,8,49,18,389,0.31969988,-0.20972222,456,0.10745614,0.039473683,0.8530702,0.14692983,Communication,Communication,01-09-2019,2019-09-01,2019.0,9.0,3.0
381.0,4,154,111,1843,0.12134501,-0.10582007,2108,0.073055029,0.052656546,0.87428844,0.12571158,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-10-2019,2019-10-01,2019.0,10.0,4.0
381.0,6,57,129,1853,0.10000004,-0.18461505,2039,0.02795488,0.063266307,0.90877879,0.091221184,Health,Health,01-10-2019,2019-10-01,2019.0,10.0,4.0
381.0,8,13,38,376,0.24168059,-0.16235556,427,0.030444965,0.088992976,0.88056207,0.11943794,Communication,Communication,01-10-2019,2019-10-01,2019.0,10.0,4.0
381.0,2,705,601,4011,0.15789473,-0.13225806,5317,0.13259357,0.11303367,0.75437278,0.24562724,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-10-2019,2019-10-01,2019.0,10.0,4.0
381.0,5,889,1494,9652,0.13667703,-0.20000002,12035,0.073867887,0.12413793,0.8019942,0.19800583,"Furnishings, household equipment and maintenance",Household,01-10-2019,2019-10-01,2019.0,10.0,4.0
381.0,3,1903,1777,15867,0.25192255,-0.21239686,19547,0.09735509,0.090909094,0.81173581,0.18826419,Clothing and footwear,Clothing and footwear,01-10-2019,2019-10-01,2019.0,10.0,4.0
381.0,1,3934,4180,27702,0.24749997,-0.20105821,35816,0.10983918,0.11670762,0.77345318,0.22654679,Food and non-alcoholic beverages,Food & drink,01-10-2019,2019-10-01,2019.0,10.0,4.0
381.0,11,594,196,8387,0.046754736,-0.075777769,9177,0.064727038,0.021357743,0.91391522,0.086084783,Restaurants and Hotels,Restaurants & Hotels,01-10-2019,2019-10-01,2019.0,10.0,4.0
381.0,12,830,787,7609,0.22499999,-0.24242426,9226,0.089963146,0.085302405,0.82473445,0.17526555,Miscellaneous goods and services,Misc,01-10-2019,2019-10-01,2019.0,10.0,4.0
381.0,9,816,877,8528,0.17647059,-0.1428775,10221,0.079835631,0.08580374,0.83436066,0.16563937,Recreation and culture,Recreation & culture,01-10-2019,2019-10-01,2019.0,10.0,4.0
381.0,7,160,87,3006,0.080275387,-0.10302596,3253,0.049185369,0.026744543,0.92407006,0.07592991,Transport,Transport,01-10-2019,2019-10-01,2019.0,10.0,4.0
382.0,1,4210,3292,28443,0.16999999,-0.19999999,35945,0.11712338,0.091584362,0.79129225,0.20870775,Food and non-alcoholic beverages,Food & drink,01-11-2019,2019-11-01,2019.0,11.0,4.0
382.0,4,186,123,1745,0.1,-0.18345577,2054,0.090555012,0.059883155,0.84956181,0.15043816,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-11-2019,2019-11-01,2019.0,11.0,4.0
382.0,3,1876,1552,16194,0.25000003,-0.2,19622,0.095606975,0.079094894,0.82529813,0.17470187,Clothing and footwear,Clothing and footwear,01-11-2019,2019-11-01,2019.0,11.0,4.0
382.0,8,28,35,365,0.29385036,-0.19642857,428,0.065420561,0.081775703,0.85280377,0.14719626,Communication,Communication,01-11-2019,2019-11-01,2019.0,11.0,4.0
382.0,6,135,110,1795,0.125,-0.125,2040,0.066176474,0.053921569,0.87990195,0.12009804,Health,Health,01-11-2019,2019-11-01,2019.0,11.0,4.0
382.0,9,859,1137,8292,0.16394785,-0.16680567,10288,0.083495334,0.11051711,0.80598754,0.19401243,Recreation and culture,Recreation & culture,01-11-2019,2019-11-01,2019.0,11.0,4.0
382.0,12,931,802,7468,0.17647058,-0.20131332,9201,0.10118465,0.087164439,0.81165093,0.1883491,Miscellaneous goods and services,Misc,01-11-2019,2019-11-01,2019.0,11.0,4.0
382.0,11,606,162,8371,0.04583329,-0.068658724,9139,0.066309221,0.017726228,0.91596454,0.084035449,Restaurants and Hotels,Restaurants & Hotels,01-11-2019,2019-11-01,2019.0,11.0,4.0
382.0,5,1350,1058,9745,0.16694491,-0.1666667,12153,0.11108369,0.087056696,0.80185962,0.19814038,"Furnishings, household equipment and maintenance",Household,01-11-2019,2019-11-01,2019.0,11.0,4.0
382.0,2,654,706,3853,0.11437909,-0.126293,5213,0.12545559,0.13543065,0.73911375,0.26088625,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-11-2019,2019-11-01,2019.0,11.0,4.0
382.0,7,127,153,2982,0.07692308,-0.12070957,3262,0.038933169,0.046903741,0.91416311,0.08583691,Transport,Transport,01-11-2019,2019-11-01,2019.0,11.0,4.0
383.0,2,383,907,3992,0.14285715,-0.125,5282,0.072510414,0.17171526,0.75577432,0.24422568,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-12-2019,2019-12-01,2019.0,12.0,4.0
383.0,8,30,30,396,0.27790138,-0.33344454,456,0.065789476,0.065789476,0.86842108,0.13157895,Communication,Communication,01-12-2019,2019-12-01,2019.0,12.0,4.0
383.0,9,904,927,8612,0.16383934,-0.18681917,10443,0.086565167,0.088767596,0.82466722,0.17533275,Recreation and culture,Recreation & culture,01-12-2019,2019-12-01,2019.0,12.0,4.0
383.0,7,141,92,3020,0.10000806,-0.13718615,3253,0.043344606,0.028281586,0.92837381,0.071626194,Transport,Transport,01-12-2019,2019-12-01,2019.0,12.0,4.0
383.0,12,677,853,7652,0.18198377,-0.2,9182,0.073731214,0.092899151,0.83336961,0.16663036,Miscellaneous goods and services,Misc,01-12-2019,2019-12-01,2019.0,12.0,4.0
383.0,5,1358,933,9898,0.20078348,-0.16666667,12189,0.11141193,0.076544426,0.81204367,0.18795636,"Furnishings, household equipment and maintenance",Household,01-12-2019,2019-12-01,2019.0,12.0,4.0
383.0,4,103,71,1897,0.086815089,-0.11199997,2071,0.049734429,0.034282956,0.9159826,0.084017381,"Housing, Water, Electricity, Gas and other fuels",Housing & utilities,01-12-2019,2019-12-01,2019.0,12.0,4.0
383.0,11,340,121,8716,0.052323058,-0.088139683,9177,0.037049145,0.013185137,0.94976574,0.050234281,Restaurants and Hotels,Restaurants & Hotels,01-12-2019,2019-12-01,2019.0,12.0,4.0
383.0,1,4251,2719,29213,0.20000005,-0.19999999,36183,0.11748611,0.075145788,0.8073681,0.1926319,Food and non-alcoholic beverages,Food & drink,01-12-2019,2019-12-01,2019.0,12.0,4.0
383.0,3,1360,2253,15880,0.25,-0.26666668,19493,0.069768637,0.11557996,0.81465143,0.1853486,Clothing and footwear,Clothing and footwear,01-12-2019,2019-12-01,2019.0,12.0,4.0
383.0,6,121,101,1791,0.077416047,-0.16249999,2013,0.060109291,0.050173871,0.88971686,0.11028317,Health,Health,01-12-2019,2019-12-01,2019.0,12.0,4.0
384.0,3,2349,3595,13199,0.25062591,-0.24906015,19143,0.12270804,0.1877971,0.68949485,0.31050515,Clothing and footwear,Clothing and footwear,01-01-2020,2020-01-01,2020.0,1.0,1.0
384.0,1,4353,3951,27878,0.14642859,-0.1666667,36182,0.12030844,0.10919794,0.77049363,0.22950639,Food and non-alcoholic beverages,Food & drink,01-01-2020,2020-01-01,2020.0,1.0,1.0
384.0,2,1409,346,3554,0.17156863,-0.07692308,5309,0.26539838,0.065172352,0.66942924,0.33057073,"Alcoholic beverages, tobacco and narcotics",Alcohol & tobacco,01-01-2020,2020-01-01,2020.0,1.0,1.0
384.0,11,366,198,8603,0.047338948,-0.069658637,9167,0.039925821,0.021599215,0.93847495,0.061525036,Restaurants and Hotels,Restaurants & Hotels,01-01-2020,2020-01-01,2020.0,1.0,1.0
384.0,9,1186,842,8137,0.19806671,-0.2106294,10165,0.11667486,0.082833253,0.80049187,0.19950812,Recreation and culture,Recreation & culture,01-01-2020,2020-01-01,2020.0,1.0,1.0
